iter	Recall	Logloss
132	0.8917269874	0.2827659777
133	0.8921593748	0.2812267264
134	0.8931842931	0.2801889751
135	0.8935045801	0.2794252569
136	0.8944974697	0.2782759644
137	0.8947697137	0.2773492321
138	0.8948657998	0.2769546855
139	0.8947056563	0.2761691882
140	0.8944013836	0.2755420403
141	0.8947056563	0.2748352028
142	0.8950579719	0.2741958432
143	0.8940010249	0.2738163764
144	0.8953782589	0.2727832775
145	0.8953142015	0.2721586795
146	0.8959707898	0.2709221836
147	0.8970757799	0.270416455
148	0.897171866	0.2697439251
149	0.8969476651	0.2690506627
150	0.8983088848	0.2674883805
151	0.8976843252	0.2666266714
152	0.8989334444	0.2656678778
153	0.8995419896	0.2643850382
154	0.9005989366	0.2637868763
155	0.9005348793	0.2627300703
156	0.9015758119	0.2616876124
157	0.9022163859	0.2611743623
158	0.9020722567	0.2607715927
159	0.9027768881	0.2602522146
160	0.9029210172	0.2593455744
161	0.9036256486	0.2586558568
162	0.9041220934	0.2581549497
163	0.9041701364	0.2579267248
164	0.9042181795	0.2577030733
165	0.9041701364	0.2572108658
166	0.9043943373	0.2564128553
167	0.9039939786	0.2556391478
168	0.9046345526	0.2549812139
169	0.9048587534	0.2544397894
170	0.9050188969	0.2539137079
171	0.9058036	0.2528857344
172	0.9064281596	0.252471894
173	0.9071488053	0.2515575377
174	0.908189738	0.2508952446
175	0.9091185702	0.2503018638
176	0.9099513164	0.2495212564
177	0.9105598616	0.2489325993
178	0.9105438473	0.2486254933
179	0.9104958042	0.2482435789
180	0.9107039908	0.2474642714
181	0.9106719621	0.246577049
182	0.9124655691	0.2459286301
183	0.9125936839	0.2456277868
184	0.9130581001	0.2445491192
185	0.9137627314	0.2436394736
186	0.9151719941	0.2426596991
187	0.9160047402	0.2418889698
188	0.9166773429	0.2409226831
189	0.9167414003	0.2402486968
190	0.9177983473	0.2394226638
191	0.9180385626	0.2386706506
192	0.9181186343	0.2382859584
193	0.9178143617	0.2379952582
194	0.9184068926	0.2370473822
195	0.919527897	0.2359318426
196	0.9210973032	0.2349580307
197	0.9213535328	0.2344365409
198	0.9217218628	0.234085176
199	0.9232111972	0.2332232989
200	0.923339312	0.2324361791
201	0.9234193838	0.2318960363
202	0.924027929	0.2314113712
203	0.9241720582	0.2308361423
204	0.9239318429	0.2306642868
205	0.923979886	0.2304673418
206	0.9245564025	0.2298086116
207	0.9252129908	0.2288414243
208	0.9250048043	0.2284519877
209	0.9251649478	0.2273896081
210	0.9259496509	0.2266408098
211	0.9256613926	0.2263987184
212	0.9268304401	0.2259554349
213	0.9266382679	0.2256492758
214	0.9275350714	0.2253567224
215	0.9273909423	0.224893237
216	0.9259976939	0.2242689395
217	0.9260137083	0.2238317578
218	0.9280955736	0.2230675684
219	0.9278553584	0.2226610829
220	0.9282877458	0.2220028716
221	0.9291845494	0.2213648134
222	0.9289603485	0.2209633216
223	0.9304496829	0.2202764048
224	0.9310422138	0.2198445948
225	0.9310101851	0.2194043841
226	0.9308019986	0.2193048696
227	0.9321151752	0.2184660724
228	0.93187496	0.2177382822
229	0.9320190891	0.2175800798
230	0.9316507591	0.2173723952
231	0.9323393761	0.2171292932
232	0.9320511178	0.2167476886
233	0.9320351035	0.2165396414
234	0.9329158926	0.2157917987
235	0.9326276344	0.2154374984
236	0.9330119787	0.215188315
237	0.9336845814	0.214130021
238	0.9339247966	0.213625957
239	0.9334123375	0.2129742162
240	0.933668567	0.2123940841
241	0.9345813849	0.2118851174
242	0.9344372558	0.2116599451
243	0.9344852988	0.2113279151
244	0.9346134136	0.2107129407
245	0.9345013132	0.2104334427
246	0.9350938441	0.2096225457
247	0.9350938441	0.209045026
248	0.9366792646	0.2081257094
249	0.9374799821	0.2075779821
250	0.9383767856	0.2071856229
251	0.9390493883	0.2068162654
252	0.9390333739	0.2065816087
253	0.9390013452	0.2057899276
254	0.9386170008	0.2055324287
255	0.9395138044	0.2049486457
256	0.9395138044	0.2048156999
257	0.9398020626	0.2042079813
258	0.9404266223	0.203478786
259	0.9413874832	0.202760503
260	0.9417397989	0.2021162817
261	0.9424124015	0.2016239964
262	0.9427647172	0.2008384583
263	0.9443981808	0.2001739816
264	0.9452629556	0.1991581698
265	0.9457273717	0.1987799518
266	0.9462718596	0.1978282404
267	0.9458715009	0.1974113364
268	0.9469284479	0.1968562496
269	0.9467362757	0.1965328342
270	0.9461597591	0.1961897143
271	0.9462558452	0.1956030044
272	0.9468483761	0.1951209099
273	0.948081481	0.1943565503
274	0.948081481	0.1940733999
275	0.9485298828	0.1937457578
276	0.9488661841	0.1932635805
277	0.9488501698	0.192671181
278	0.9494747294	0.1924553344
279	0.9489782845	0.1921429287
280	0.9495227724	0.1915217587
281	0.9495548011	0.1910428356
282	0.9492985715	0.1906484375
283	0.9493306002	0.1904799524
284	0.9490263276	0.1898895618
285	0.9491224137	0.18926095
286	0.9495067581	0.188747743
287	0.9509480495	0.1881150985
288	0.9514444943	0.1876630008
289	0.9507078342	0.1872017554
290	0.9504035616	0.1867854934
291	0.9503715329	0.1864075643
292	0.9500832746	0.185689234
293	0.9508199347	0.1848654609
294	0.9517968099	0.184198245
295	0.9524053552	0.1838706796
296	0.9524053552	0.1836047118
297	0.9537345462	0.1829373036
298	0.9538626609	0.1826060016
299	0.953590417	0.181889624
300	0.953222087	0.1815993333
301	0.9546793927	0.1810506378
302	0.9538786753	0.1808193806
303	0.9534943309	0.1806067222
304	0.9535744027	0.1804911838
305	0.9527576709	0.180093583
306	0.9533502018	0.1793224059
307	0.9543270771	0.1787619775
308	0.955335981	0.1777908319
309	0.9550317084	0.1775290614
310	0.9548235219	0.1771488252
311	0.9560566267	0.1766154818
312	0.956713215	0.1759173474
313	0.9563128563	0.1754731853
314	0.9565210429	0.1752853136
315	0.9564089424	0.1750289555
316	0.9567292294	0.1749211208
317	0.956713215	0.1747789497
318	0.9581545064	0.1741806025
319	0.95905131	0.1737492579
320	0.9579463199	0.1733305476
321	0.9586669656	0.1729378811
322	0.958731023	0.1724503023
323	0.9592274678	0.1719466571
324	0.9591794248	0.171736496
325	0.9590352956	0.1712301073
326	0.9594036256	0.1706489488
327	0.9596278265	0.1704486583
328	0.9595157261	0.1701025354
329	0.9595957978	0.1694772825
330	0.9596758696	0.1693002042
331	0.9594356543	0.1689755378
332	0.9591954391	0.168708823
333	0.9589872526	0.1685887929
334	0.9589872526	0.1682271673
335	0.9589392095	0.1676936193
336	0.9587150086	0.1674742723
337	0.9587470373	0.1673144978
338	0.9593555826	0.1666274733
339	0.9594516687	0.1663094536
340	0.9592114535	0.1654854618
341	0.9591794248	0.1652712791
342	0.9590833387	0.1650543596
343	0.9591153674	0.1648146563
344	0.959371597	0.1642421912
345	0.9589231952	0.1639000254
346	0.9595157261	0.1636180597
347	0.9595957978	0.1632946209
348	0.9593876113	0.1631316733
349	0.9594516687	0.1626967036
350	0.9598840561	0.1623805603
351	0.9601402857	0.1618888628
352	0.9604445583	0.1613270171
353	0.9612452758	0.160814843
354	0.9608929601	0.1605880527
355	0.9613413619	0.1602801727
356	0.9615975914	0.1599635663
357	0.9614054193	0.1596971221
358	0.9610851323	0.1592851861
359	0.9608769457	0.1590859624
360	0.961485491	0.1589359796
361	0.961533534	0.1587439517
362	0.9615015053	0.1586185283
363	0.9615015053	0.1584974635
364	0.9615015053	0.1583765744
365	0.961533534	0.1580601034
366	0.961533534	0.1579458686
367	0.9612292614	0.157501639
368	0.9612292614	0.1573583713
369	0.9612292614	0.1572484238
370	0.960844917	0.1570470343
371	0.9608289027	0.1569646644
372	0.9607168023	0.156777639
373	0.9609730318	0.1566078682
374	0.9606847736	0.156469909
375	0.9614054193	0.1563109074
376	0.9614054193	0.1561608294
377	0.9610210749	0.156082116
378	0.9610370892	0.1555959395
379	0.9610370892	0.155305256
380	0.9609890462	0.1547327138
381	0.9610370892	0.1545123087
382	0.9624463519	0.1536790179
383	0.9623022228	0.1533397299
384	0.9623022228	0.1531868417
385	0.9623822945	0.1526790618
386	0.9627826533	0.1520245541
387	0.9625584524	0.1515442621
388	0.9638075716	0.1510612255
389	0.9637755429	0.1509011755
390	0.9639677151	0.1505154247
391	0.9639517007	0.1503524498
392	0.9640317725	0.1500123855
393	0.9647364038	0.1495150231
394	0.9638396003	0.1490859324
395	0.9639997438	0.1489041129
396	0.9643200307	0.1487964381
397	0.9647043751	0.1481821449
398	0.9649125617	0.1478470638
399	0.9649766191	0.1474283668
400	0.9651207482	0.1471596723
401	0.9651848056	0.1469544902
402	0.9657773365	0.1464926989
403	0.9661456665	0.1459910477
404	0.9662897957	0.1458229491
405	0.9666421113	0.1454196473
406	0.966946384	0.1452717817
407	0.9674108001	0.1449864958
408	0.9675389149	0.1444902416
409	0.9675389149	0.1442313175
410	0.9678431875	0.1436166478
411	0.9679873166	0.1431452368
412	0.9679552879	0.1427645938
413	0.9681474601	0.1424344123
414	0.9684197041	0.141657145
415	0.9686759336	0.1414030474
416	0.9684197041	0.1407202125
417	0.9684677471	0.1405521208
418	0.9684197041	0.1403800757
419	0.9686278906	0.1397994699
420	0.9686278906	0.1396581048
421	0.9686599193	0.13955539
422	0.9686599193	0.139476292
423	0.9686599193	0.1394047038
424	0.9688360771	0.139300103
425	0.9690923067	0.1389732115
426	0.9701972968	0.1385511008
427	0.9700371533	0.1381917847
428	0.9704695407	0.1378394978
429	0.9707257703	0.1374977389
430	0.9706937416	0.1371901728
431	0.9705015694	0.1368324074
432	0.9706136698	0.1366776849
433	0.9704855551	0.136458898
434	0.9704855551	0.1363415803
435	0.9704054833	0.136206095
436	0.9702453398	0.1360228512
437	0.9703093972	0.1358440261
438	0.9702933829	0.1358040332
439	0.9701972968	0.1357051765
440	0.9704214977	0.1352938764
441	0.9705816412	0.1350866579
442	0.9705816412	0.134881674
443	0.970437512	0.134376297
444	0.9705335981	0.1342150383
445	0.9705656268	0.1339745759
446	0.9706296842	0.1338683953
447	0.9706296842	0.133761128
448	0.970805842	0.1332929908
449	0.9707417846	0.1328910694
450	0.9716225738	0.1324068337
451	0.971766703	0.1322186693
452	0.9716385882	0.1320512123
453	0.9713823586	0.1316687525
454	0.9713823586	0.1315497347
455	0.9718948178	0.131193282
456	0.9722151047	0.1305920241
457	0.9719588752	0.1301714376
458	0.9722631478	0.1297659858
459	0.97245532	0.1293161457
460	0.9724713343	0.1291135528
461	0.9726314778	0.1287922858
462	0.9726314778	0.1284618407
463	0.9726314778	0.1281135976
464	0.9724232913	0.1279812548
465	0.9727595926	0.1276036411
466	0.9727595926	0.127531223
467	0.9726795209	0.1272284841
468	0.9731279226	0.1268515243
469	0.9734962526	0.1265773856
470	0.9734962526	0.1265128939
471	0.9737684966	0.1262373305
472	0.9736083531	0.1257838522
473	0.9739126257	0.1253563182
474	0.9739926975	0.1251213869
475	0.9742809557	0.1247991722
476	0.9743930562	0.1245241526
477	0.9743930562	0.1241714424
478	0.9746653001	0.1237844394
479	0.9743770418	0.1235327408
480	0.9744090705	0.1231462832
481	0.9754820319	0.122733604
482	0.975898405	0.1222485307
483	0.9761065915	0.121905971
484	0.9760265198	0.1217205374
485	0.9760905772	0.1215694537
486	0.9760905772	0.1213656462
487	0.9760105054	0.1211362505
488	0.9761065915	0.120994023
489	0.9764108641	0.1206482133
490	0.9762827493	0.1204543821
491	0.9762026776	0.1202588298
492	0.9770514381	0.1198774154
493	0.9770994811	0.1196120894
494	0.9773396964	0.1193627675
495	0.9773557107	0.1191467559
496	0.9773557107	0.1187971725
497	0.9779322273	0.1183283597
498	0.9778681699	0.1179042375
499	0.978012299	0.1175897698
500	0.9781404138	0.1173409528
501	0.9781404138	0.117249195
502	0.9784126577	0.1169534054
503	0.9786849017	0.1166747801
504	0.9786849017	0.1162971985
505	0.9785728012	0.116028796
506	0.9787809878	0.1156924774
507	0.97897316	0.1154629178
508	0.9791333034	0.115227657
509	0.9791493178	0.1150569691
510	0.9791493178	0.1147051727
511	0.9796777913	0.1144639407
512	0.9799019922	0.1142929663
513	0.9798539491	0.1140782127
514	0.9796297483	0.1138280882
515	0.97970982	0.1136464691
516	0.9802543079	0.1133395421
517	0.9801742361	0.1132193145
518	0.9801582218	0.1130775774
519	0.9800461213	0.1128709389
520	0.9801902505	0.1125670988
521	0.9798379348	0.1124690655
522	0.9799340209	0.1122911217
523	0.980030107	0.1120116124
524	0.980030107	0.111878524
525	0.980030107	0.1117982638
526	0.980030107	0.1116582701
527	0.9798059061	0.1115152186
528	0.9798059061	0.1114082375
529	0.9797418487	0.1113583895
530	0.9797418487	0.1113153665
531	0.9796457626	0.1110712513
532	0.9803343796	0.1107463524
533	0.98044648	0.1102209093
534	0.9804144513	0.1101508318
535	0.98044648	0.1099335549
536	0.9806706809	0.1097975748
537	0.9809909679	0.1095358145
538	0.9809749536	0.1092090111
539	0.9810069823	0.1089466915
540	0.9809909679	0.1086323549
541	0.9809589392	0.1085382977
542	0.9812471975	0.1083789017
543	0.9819678432	0.1078808163
544	0.9821600154	0.1077174518
545	0.9821760297	0.1076208194
546	0.9821760297	0.1075274915
547	0.9818717571	0.1072332169
548	0.9818557427	0.1070479255
549	0.9818557427	0.1069502406
550	0.9818557427	0.1067806311
551	0.9827205176	0.1062057305
552	0.9826084171	0.1061682256
553	0.9825924028	0.1060310827
554	0.9825924028	0.1059455899
555	0.9825443597	0.1056471287
556	0.9834411633	0.1052677068
557	0.9836173211	0.1049096344
558	0.9836173211	0.1047999579
559	0.9838575364	0.1045682126
560	0.9839696368	0.1044716596
561	0.9838094933	0.1043684158
562	0.9838094933	0.1043060555
563	0.9838094933	0.1041771919
564	0.9838255077	0.10396926
565	0.983793479	0.1036988429
566	0.983793479	0.1036518462
567	0.9838735507	0.1035018306
568	0.9840497085	0.1032610693
569	0.9840497085	0.1031730071
570	0.9840497085	0.1030866896
571	0.9841457946	0.1028967607
572	0.9842899238	0.1025444035
573	0.9842899238	0.1022784313
574	0.9842899238	0.1021255573
575	0.9843059381	0.1020931563
576	0.9843059381	0.1018105986
577	0.9843059381	0.101728509
578	0.9843059381	0.1016340034
579	0.9842899238	0.1015137137
580	0.9846742681	0.1011442151
581	0.9846742681	0.1009380431
582	0.9847703542	0.1006460975
583	0.9847863686	0.1004219134
584	0.9850265838	0.1000870469
585	0.9849945551	0.09998703156
586	0.9850906412	0.09978936297
587	0.9850746269	0.09950035896
588	0.9851226699	0.09928648094
589	0.9853949138	0.09905057561
590	0.9853788995	0.09888460541
591	0.9853468708	0.09868604889
592	0.9853468708	0.09847597518
593	0.9853468708	0.09836175094
594	0.9853468708	0.09830204056
595	0.9852828134	0.09805572343
596	0.9853788995	0.09800543923
597	0.9854429569	0.09775715547
598	0.9854429569	0.09768127335
599	0.9854109282	0.09760879919
600	0.9854269425	0.09754691345
601	0.9855070143	0.09731502296
602	0.9854749856	0.09698765969
603	0.9853468708	0.09689571148
604	0.9857632439	0.09657439117
605	0.9857952726	0.09646084662
606	0.9861796169	0.09621576176
607	0.9862116456	0.09598965623
608	0.9864678752	0.09568396719
609	0.9864678752	0.09538630954
610	0.9867241048	0.09523724375
611	0.9869322913	0.09497939073
612	0.986916277	0.09476926208
613	0.98696432	0.09464811211
614	0.98696432	0.09445498544
615	0.9870123631	0.09431158864
616	0.9869322913	0.09407667335
617	0.9870764205	0.09396536145
618	0.9870604061	0.09379114999
619	0.9870764205	0.09369166363
620	0.9870604061	0.09351609552
621	0.9870604061	0.09329334531
622	0.9868041765	0.09307741915
623	0.9868362052	0.0929228892
624	0.9868362052	0.09276478206
625	0.9868362052	0.09251591972
626	0.9868522196	0.09237354084
627	0.9869002626	0.09225133748
628	0.9869002626	0.09202358943
629	0.9869002626	0.09197899513
630	0.9869002626	0.09193547755
631	0.9867401191	0.09160732864
632	0.9867241048	0.09157895952
633	0.9867241048	0.09145757009
634	0.9867401191	0.09139094457
635	0.9867401191	0.09135825399
636	0.9867241048	0.09124874285
637	0.9866440331	0.09117560042
638	0.9869002626	0.09101855794
639	0.9868842483	0.09099017013
640	0.9866920761	0.09090781295
641	0.9866920761	0.09085474447
642	0.98659599	0.09080718064
643	0.98659599	0.09076915904
644	0.9869322913	0.09061889992
645	0.98696432	0.09058826831
646	0.98696432	0.09053275871
647	0.98696432	0.0904546255
648	0.98696432	0.09033348919
649	0.9871084492	0.0902564007
650	0.9874287361	0.08999246071
651	0.9874287361	0.08990467803
652	0.9874607648	0.08983182027
653	0.9874607648	0.08975192719
654	0.9874607648	0.08962953797
655	0.987652937	0.08952739733
656	0.987652937	0.08940627253
657	0.987652937	0.08923871117
658	0.9880212671	0.08901174609
659	0.987973224	0.08884940668
660	0.9878931523	0.0886773449
661	0.9879892384	0.08850217474
662	0.9878771379	0.08836002736
663	0.9880693101	0.08810138453
664	0.9880693101	0.08793466377
665	0.9881333675	0.08772214382
666	0.9881173531	0.08754119479
667	0.9881173531	0.08744359016
668	0.9881974249	0.08739718233
669	0.9882774966	0.08733749097
670	0.988293511	0.08706516804
671	0.9882774966	0.08700143507
672	0.988293511	0.08682067412
673	0.9883095253	0.08666593027
674	0.9881814105	0.08654802518
675	0.9881814105	0.08649491233
676	0.9881814105	0.08644586408
677	0.9881814105	0.08635415993
678	0.9881814105	0.0862810946
679	0.987925181	0.08612513144
680	0.9881814105	0.085931599
681	0.9881814105	0.08584532032
682	0.9881974249	0.08578198453
683	0.9882134392	0.08572186317
684	0.9882134392	0.08565754123
685	0.9882614823	0.08557605423
686	0.9882614823	0.08540333379
687	0.9881333675	0.08528010427
688	0.9881333675	0.08522063397
689	0.9881974249	0.08501084172
690	0.9884216258	0.08483469093
691	0.9884216258	0.08469644385
692	0.9885016975	0.08463296659
693	0.9886778554	0.08456151429
694	0.9886778554	0.08451495789
695	0.9886778554	0.08444948929
696	0.9887739415	0.08435919559
697	0.9886778554	0.08433827636
698	0.9887419128	0.08425380372
699	0.9887899558	0.0840704144
700	0.9887899558	0.08390811479
701	0.9889020562	0.08373311125
702	0.9888700275	0.08363080457
703	0.9889020562	0.08356530942
704	0.9889340849	0.08339463273
705	0.988982128	0.0832241905
706	0.9893985011	0.08306062136
707	0.989350458	0.08291136823
708	0.9892703863	0.08268830024
709	0.9892864006	0.08241913921
710	0.9894785728	0.08228679759
711	0.9897508167	0.08213566144
712	0.9897508167	0.08208650232
713	0.9897828454	0.08184536747
714	0.9897828454	0.08180642122
715	0.9897828454	0.08171377546
716	0.9897508167	0.08154661167
717	0.9897508167	0.08137752227
718	0.9897508167	0.08123193337
719	0.9897508167	0.08119102241
720	0.9897508167	0.08116091711
721	0.9897027737	0.08108814851
722	0.9897988598	0.08081820327
723	0.9897988598	0.08068994464
724	0.9897988598	0.08056313988
725	0.9898469028	0.08043767662
726	0.9898469028	0.08029700541
727	0.989718788	0.08020952668
728	0.989718788	0.08002675061
729	0.989718788	0.07996538964
730	0.9898148741	0.07975327702
731	0.9898148741	0.07966678871
732	0.9897027737	0.07958365266
733	0.9897348024	0.07937198038
734	0.9897348024	0.07919858511
735	0.9898148741	0.07898882999
736	0.9898469028	0.07889138495
737	0.9899429889	0.07882108777
738	0.989991032	0.0785214607
739	0.989991032	0.07840375085
740	0.9899750176	0.07821871797
741	0.9900230607	0.07816208846
742	0.9900230607	0.07794656577
743	0.9900230607	0.07791483113
744	0.990039075	0.07786597783
745	0.990039075	0.07778136106
746	0.990039075	0.07770826958
747	0.9902953046	0.07746343569
748	0.9902953046	0.07740276566
749	0.9902953046	0.07735169227
750	0.9902632759	0.07726565894
751	0.9902632759	0.07724643553
752	0.9902632759	0.07708668877
753	0.9902792902	0.07702566822
754	0.9901832042	0.07699274115
755	0.9901832042	0.07697634142
756	0.9900871181	0.07694449815
757	0.9899269746	0.07691329099
758	0.9900711037	0.07685593537
759	0.9900550894	0.07679545696
760	0.9901031324	0.07675475761
761	0.9901191468	0.07672839099
762	0.9899590033	0.07669819744
763	0.9898308885	0.07666290697
764	0.9901832042	0.07646078206
765	0.9901992185	0.07634330937
766	0.9901992185	0.07620787985
767	0.9903913907	0.07611514166
768	0.9903913907	0.07604880002
769	0.9903433476	0.07600328403
770	0.990407405	0.07593832698
771	0.990407405	0.07585936201
772	0.9904714624	0.07580040229
773	0.9905355198	0.0757231392
774	0.9905675485	0.07556554138
775	0.9906155916	0.07544164512
776	0.9906155916	0.07533810041
777	0.9905995772	0.07515107514
778	0.9905995772	0.07510255007
779	0.9906155916	0.07503741088
780	0.9906956633	0.07490984648
781	0.9908558068	0.07478932074
782	0.9908558068	0.07472283372
783	0.990727692	0.07457580706
784	0.990727692	0.0745155799
785	0.9907597207	0.07445342439
786	0.9908237781	0.07428924645
787	0.9908237781	0.07415968105
788	0.9908237781	0.07403172376
789	0.9908237781	0.0739772344
790	0.9908077638	0.07385843184
791	0.9908397925	0.0736869722
792	0.9908237781	0.07356808715
793	0.9908397925	0.07348296708
794	0.9908397925	0.07342666588
795	0.9908397925	0.07329609674
796	0.9907917494	0.07311149855
797	0.9907917494	0.07293406749
798	0.9907917494	0.07291922732
799	0.9907917494	0.07283720496
800	0.9907917494	0.07276734106
801	0.9907917494	0.07269781
802	0.9907917494	0.07261254502
803	0.9907917494	0.07258167828
804	0.9908878355	0.07252510805
805	0.9908718212	0.07244510713
806	0.9911280507	0.0723105582
807	0.9911280507	0.07228518194
808	0.9912881942	0.07216306791
809	0.9912881942	0.07213183556
810	0.9912881942	0.07207435236
811	0.9912881942	0.07195069952
812	0.9912881942	0.07186009315
813	0.9912881942	0.07178752449
814	0.9913042086	0.0716873855
815	0.9915123951	0.07163315231
816	0.9913842803	0.07150263396
817	0.9914323234	0.07140748525
818	0.9914323234	0.07129547897
819	0.9915123951	0.07114415876
820	0.9915123951	0.07112739998
821	0.9915123951	0.07101416744
822	0.9915123951	0.07093081112
823	0.9915123951	0.07079723638
824	0.9914002947	0.07064874979
825	0.9913522516	0.07060292882
826	0.9913522516	0.07056269188
827	0.9913522516	0.07054339921
828	0.9913522516	0.07044563446
829	0.9913522516	0.07040392001
830	0.9912561655	0.07036022018
831	0.9912561655	0.07022608771
832	0.9912561655	0.07008150775
833	0.9912561655	0.06990458484
834	0.9912561655	0.06986342915
835	0.9912561655	0.0697477675
836	0.9912241368	0.06967722414
837	0.9912241368	0.06965147433
838	0.9912561655	0.06941246849
839	0.9912881942	0.06922926893
840	0.9912881942	0.06912202565
841	0.9912881942	0.06907449027
842	0.9913362373	0.06899676945
843	0.9913362373	0.06887820695
844	0.9913362373	0.06881994271
845	0.9913362373	0.06878975466
846	0.9913362373	0.06873146922
847	0.9913522516	0.06856970723
848	0.9913042086	0.06844334974
849	0.9913042086	0.06841625827
850	0.991416309	0.06835783424
851	0.9915764525	0.06822632338
852	0.9916244955	0.06811951746
853	0.9916244955	0.06796395973
854	0.9915123951	0.06782566851
855	0.9915604382	0.06777403734
856	0.9915764525	0.06763906893
857	0.9915764525	0.06759763033
858	0.9915764525	0.06754555508
859	0.9915764525	0.06749208703
860	0.9914803664	0.06746503478
861	0.9914803664	0.06744626799
862	0.9917686247	0.06724937941
863	0.9917686247	0.06718421168
864	0.9917686247	0.06713661955
865	0.9919287682	0.06693392114
866	0.9919928256	0.06689635134
867	0.9921209404	0.06669693541
868	0.992104926	0.06657626445
869	0.992056883	0.06654897356
870	0.992056883	0.06640505887
871	0.992056883	0.06637543041
872	0.9921849978	0.0662681353
873	0.992425213	0.06598181271
874	0.992425213	0.06584401642
875	0.992425213	0.06572954545
876	0.992425213	0.06561249472
877	0.992425213	0.06555868046
878	0.9922970982	0.0654486083
879	0.9922970982	0.06538328566
880	0.992425213	0.06527751687
881	0.992425213	0.06524591399
882	0.992425213	0.0651923763
