iter	Passed	Remaining
204	2335	9055
205	2346	9043
206	2356	9028
207	2367	9016
208	2379	9003
209	2390	8991
210	2401	8979
211	2412	8968
212	2424	8958
213	2435	8946
214	2446	8932
215	2458	8924
216	2469	8909
217	2480	8898
218	2492	8887
219	2503	8876
220	2514	8864
221	2525	8851
222	2536	8839
223	2547	8825
224	2558	8813
225	2570	8803
226	2581	8789
227	2592	8779
228	2605	8771
229	2615	8757
230	2626	8743
231	2637	8729
232	2647	8716
233	2659	8704
234	2671	8695
235	2682	8684
236	2694	8673
237	2704	8659
238	2716	8648
239	2727	8637
240	2738	8625
241	2749	8613
242	2760	8600
243	2772	8589
244	2783	8578
245	2794	8566
246	2805	8553
247	2817	8544
248	2829	8532
249	2840	8520
250	2851	8508
251	2863	8499
252	2874	8488
253	2886	8476
254	2897	8465
255	2908	8453
256	2920	8442
257	2932	8432
258	2948	8435
259	2958	8421
260	2971	8414
261	2988	8419
262	3003	8415
263	3019	8416
264	3031	8406
265	3052	8421
266	3064	8413
267	3086	8430
268	3111	8455
269	3129	8461
270	3152	8480
271	3171	8488
272	3187	8488
273	3202	8484
274	3216	8480
275	3231	8476
276	3245	8470
277	3259	8465
278	3274	8462
279	3290	8460
280	3305	8457
281	3319	8451
282	3334	8447
283	3348	8442
284	3363	8438
285	3378	8433
286	3393	8430
287	3409	8428
288	3424	8424
289	3439	8420
290	3453	8415
291	3468	8410
292	3484	8406
293	3498	8401
294	3513	8397
295	3528	8392
296	3543	8387
297	3557	8381
298	3572	8375
299	3587	8371
300	3602	8366
301	3617	8361
302	3631	8354
303	3652	8361
304	3667	8357
305	3682	8350
306	3696	8345
307	3711	8337
308	3737	8356
309	3752	8353
310	3767	8347
311	3782	8341
312	3798	8336
313	3813	8330
314	3827	8322
315	3841	8315
316	3856	8309
317	3871	8302
318	3886	8296
319	3901	8289
320	3915	8282
321	3930	8276
322	3948	8276
323	3964	8270
324	3980	8266
325	3995	8260
326	4010	8253
327	4026	8249
328	4042	8243
329	4056	8235
330	4071	8228
331	4087	8224
332	4102	8216
333	4116	8207
334	4132	8202
335	4146	8194
336	4160	8185
337	4174	8176
338	4190	8170
339	4206	8165
340	4220	8157
341	4239	8156
342	4255	8150
343	4270	8144
344	4286	8137
345	4301	8130
346	4317	8124
347	4332	8117
348	4349	8112
349	4364	8106
350	4380	8098
351	4394	8090
352	4409	8081
353	4420	8066
354	4433	8054
355	4444	8039
356	4455	8025
357	4466	8010
358	4478	7996
359	4489	7982
360	4501	7967
361	4513	7954
362	4524	7939
363	4535	7925
364	4548	7912
365	4560	7899
366	4570	7883
367	4582	7869
368	4593	7854
369	4605	7840
370	4616	7827
371	4627	7812
372	4638	7797
373	4650	7783
374	4662	7770
375	4673	7756
376	4684	7741
377	4696	7728
378	4708	7715
379	4719	7700
380	4731	7686
381	4742	7672
382	4754	7659
383	4765	7644
384	4776	7630
385	4788	7617
386	4800	7603
387	4811	7589
388	4822	7575
389	4833	7560
390	4844	7545
391	4855	7531
392	4867	7517
393	4879	7505
394	4891	7491
395	4903	7478
396	4915	7465
397	4925	7450
398	4942	7444
399	4953	7429
400	4964	7415
401	4975	7400
402	4986	7386
403	4996	7370
404	5007	7356
405	5017	7341
406	5029	7327
407	5041	7315
408	5052	7301
409	5063	7286
410	5075	7273
411	5086	7258
412	5097	7244
413	5108	7230
414	5119	7216
415	5131	7204
416	5143	7190
417	5154	7176
418	5165	7163
419	5177	7150
420	5189	7137
421	5200	7123
422	5211	7109
423	5222	7094
424	5233	7080
425	5244	7066
426	5256	7053
427	5267	7039
428	5279	7026
429	5290	7012
430	5301	6999
431	5312	6985
432	5323	6970
433	5334	6957
434	5346	6943
435	5357	6930
436	5368	6916
437	5379	6902
438	5390	6888
439	5401	6874
440	5411	6859
441	5423	6847
442	5434	6832
443	5445	6819
444	5456	6805
445	5467	6791
446	5478	6777
447	5490	6764
448	5501	6751
449	5512	6737
450	5523	6723
451	5534	6710
452	5545	6696
453	5556	6682
454	5567	6669
455	5578	6655
456	5589	6641
457	5600	6628
458	5613	6615
459	5623	6601
460	5634	6587
461	5645	6573
462	5656	6560
463	5668	6547
464	5680	6535
465	5691	6521
466	5703	6509
467	5714	6495
468	5725	6482
469	5736	6468
470	5747	6455
471	5759	6442
472	5770	6429
473	5781	6415
474	5792	6402
475	5803	6388
476	5814	6375
477	5826	6362
478	5836	6348
479	5847	6335
480	5859	6322
481	5870	6309
482	5882	6296
483	5893	6283
484	5905	6270
485	5916	6257
486	5927	6244
487	5945	6238
488	5957	6225
489	5968	6212
490	5979	6198
491	5990	6184
492	6001	6172
493	6013	6159
494	6025	6147
495	6037	6135
496	6048	6121
497	6060	6108
498	6074	6098
499	6085	6085
500	6096	6072
501	6107	6058
502	6118	6045
503	6129	6032
504	6141	6019
505	6152	6007
506	6164	5993
507	6175	5981
508	6186	5967
509	6198	5955
510	6209	5942
511	6220	5929
512	6232	5916
513	6242	5902
514	6253	5889
515	6264	5875
516	6275	5862
517	6286	5849
518	6297	5836
519	6308	5822
520	6318	5809
521	6329	5795
522	6340	5783
523	6352	5770
524	6363	5757
525	6374	5744
526	6385	5731
527	6398	5719
528	6410	5707
529	6421	5694
530	6432	5681
531	6443	5668
532	6455	5656
533	6467	5643
534	6478	5630
535	6489	5617
536	6501	5605
537	6513	5593
538	6524	5580
539	6536	5568
540	6547	5554
541	6558	5541
542	6569	5529
543	6580	5516
544	6592	5503
545	6604	5491
546	6615	5478
547	6626	5465
548	6637	5452
549	6648	5439
550	6660	5427
551	6672	5415
552	6683	5402
553	6693	5389
554	6705	5376
555	6718	5364
556	6728	5351
557	6739	5338
558	6750	5325
559	6761	5312
560	6773	5300
561	6784	5287
562	6796	5275
563	6807	5262
564	6819	5250
565	6831	5238
566	6842	5225
567	6853	5212
568	6865	5200
569	6876	5187
570	6888	5175
571	6899	5162
572	6912	5150
573	6923	5138
574	6943	5132
575	6954	5119
576	6966	5106
577	6978	5094
578	6990	5082
579	7001	5070
580	7014	5058
581	7027	5047
582	7038	5034
583	7050	5021
584	7063	5010
585	7074	4998
586	7086	4985
587	7097	4972
588	7108	4960
589	7119	4947
590	7129	4934
591	7141	4921
592	7152	4908
593	7163	4896
594	7174	4883
595	7185	4870
596	7196	4857
597	7207	4845
598	7218	4832
599	7229	4819
600	7240	4807
601	7251	4794
602	7262	4781
603	7273	4768
604	7284	4756
605	7296	4743
606	7307	4731
607	7319	4718
608	7330	4706
609	7342	4694
610	7353	4681
611	7365	4669
612	7376	4656
613	7388	4644
614	7399	4632
615	7411	4619
616	7422	4607
617	7433	4594
618	7444	4582
619	7456	4569
620	7468	4558
621	7480	4545
622	7491	4533
623	7501	4520
624	7513	4507
625	7523	4495
626	7535	4482
627	7546	4470
628	7559	4458
629	7570	4446
630	7582	4433
631	7593	4421
632	7604	4409
633	7616	4396
634	7628	4384
635	7639	4372
636	7650	4359
637	7661	4347
638	7672	4334
639	7683	4321
640	7694	4309
641	7706	4297
642	7717	4284
643	7728	4272
644	7739	4259
645	7750	4247
646	7762	4235
647	7773	4222
648	7784	4210
649	7795	4197
650	7806	4185
651	7817	4172
652	7829	4160
653	7840	4147
654	7851	4135
655	7863	4123
656	7874	4110
657	7884	4098
658	7896	4085
659	7907	4073
660	7918	4060
661	7930	4049
662	7950	4041
663	7961	4028
664	7972	4016
665	7984	4004
666	7995	3991
667	8008	3980
668	8021	3968
669	8033	3956
670	8045	3944
671	8057	3932
672	8069	3920
673	8080	3908
674	8092	3896
675	8104	3884
676	8115	3871
677	8126	3859
678	8138	3847
679	8150	3835
680	8161	3823
681	8172	3810
682	8184	3798
683	8195	3786
684	8206	3773
685	8217	3761
686	8228	3748
687	8239	3736
688	8252	3724
689	8263	3712
690	8274	3700
691	8285	3687
692	8295	3675
693	8306	3662
694	8317	3650
695	8328	3637
696	8339	3625
697	8349	3612
698	8361	3600
699	8372	3588
700	8383	3575
701	8394	3563
702	8407	3552
703	8419	3540
704	8430	3527
705	8441	3515
706	8452	3502
707	8463	3490
708	8475	3478
709	8487	3466
710	8498	3454
711	8509	3442
712	8520	3429
713	8530	3417
714	8541	3404
715	8552	3392
716	8562	3379
717	8573	3367
718	8584	3355
719	8595	3342
720	8606	3330
721	8617	3318
722	8628	3305
723	8640	3293
724	8651	3281
725	8662	3269
726	8674	3257
727	8685	3245
728	8696	3232
729	8707	3220
730	8719	3208
731	8730	3196
732	8742	3184
733	8753	3172
734	8764	3159
735	8776	3148
736	8787	3135
737	8798	3123
738	8809	3111
739	8821	3099
740	8832	3087
741	8843	3074
742	8854	3062
743	8865	3050
744	8876	3038
745	8889	3026
746	8899	3014
747	8912	3002
748	8924	2990
749	8935	2978
750	8955	2969
751	8966	2957
752	8978	2945
753	8990	2933
754	9003	2921
755	9015	2909
756	9026	2897
757	9038	2885
758	9050	2873
759	9062	2861
760	9073	2849
761	9085	2837
762	9096	2825
763	9107	2813
764	9119	2801
765	9130	2789
766	9141	2777
767	9152	2764
768	9162	2752
769	9175	2740
770	9186	2728
771	9198	2716
772	9210	2704
773	9221	2692
774	9232	2680
775	9244	2668
776	9256	2656
777	9269	2644
778	9280	2632
779	9291	2620
780	9303	2608
781	9314	2596
782	9326	2584
783	9337	2572
784	9348	2560
785	9359	2548
786	9371	2536
787	9383	2524
788	9394	2512
789	9404	2500
790	9415	2487
791	9426	2475
792	9437	2463
793	9449	2451
794	9460	2439
795	9471	2427
796	9482	2415
797	9494	2403
798	9505	2391
799	9517	2379
800	9527	2367
801	9539	2355
802	9550	2343
803	9562	2331
804	9574	2319
805	9584	2307
806	9595	2294
807	9605	2282
808	9617	2270
809	9628	2258
810	9639	2246
811	9650	2234
812	9661	2222
813	9671	2209
814	9683	2197
815	9694	2186
816	9705	2173
817	9716	2161
818	9727	2149
819	9737	2137
820	9748	2125
821	9759	2113
822	9770	2101
823	9782	2089
824	9793	2077
825	9803	2065
826	9814	2053
827	9825	2041
828	9836	2029
829	9848	2017
830	9859	2005
831	9870	1993
832	9881	1981
833	9892	1968
834	9902	1956
835	9913	1944
836	9925	1932
837	9936	1920
838	9958	1911
839	9969	1899
840	9981	1887
841	9993	1875
842	10004	1863
843	10015	1851
844	10026	1839
845	10037	1827
846	10050	1815
847	10061	1803
848	10072	1791
849	10083	1779
850	10095	1767
851	10107	1755
852	10119	1743
853	10130	1731
854	10142	1720
855	10153	1708
856	10164	1696
857	10176	1684
858	10186	1672
859	10198	1660
860	10209	1648
861	10220	1636
862	10232	1624
863	10243	1612
864	10255	1600
865	10266	1588
866	10276	1576
867	10287	1564
868	10298	1552
869	10309	1540
870	10320	1528
871	10332	1516
872	10344	1504
873	10356	1493
874	10367	1481
875	10379	1469
876	10390	1457
877	10401	1445
878	10412	1433
879	10423	1421
880	10435	1409
881	10446	1397
882	10457	1385
883	10468	1373
884	10480	1361
885	10491	1349
886	10502	1338
887	10514	1326
888	10525	1314
889	10538	1302
890	10549	1290
891	10560	1278
892	10571	1266
893	10583	1254
894	10594	1242
895	10606	1231
896	10617	1219
897	10628	1207
898	10640	1195
899	10651	1183
900	10662	1171
901	10674	1159
902	10684	1147
903	10696	1135
904	10706	1123
905	10718	1112
906	10729	1100
907	10740	1088
908	10751	1076
909	10762	1064
910	10773	1052
911	10784	1040
912	10796	1028
913	10807	1016
914	10818	1004
915	10829	993
916	10840	981
917	10852	969
918	10862	957
919	10873	945
920	10885	933
921	10896	921
922	10907	909
923	10919	898
924	10931	886
925	10945	874
926	10964	863
927	10976	851
928	10988	839
929	10999	827
930	11010	816
931	11021	804
932	11033	792
933	11044	780
934	11054	768
935	11065	756
936	11077	744
937	11087	732
938	11098	720
939	11109	709
940	11120	697
941	11132	685
942	11143	673
943	11153	661
944	11165	649
945	11176	637
946	11186	626
947	11198	614
948	11210	602
949	11221	590
950	11232	578
951	11243	566
952	11253	555
953	11265	543
954	11276	531
955	11287	519
956	11298	507
957	11309	495
958	11320	483
959	11331	472
960	11342	460
961	11353	448
962	11364	436
963	11376	424
964	11387	413
965	11398	401
966	11409	389
967	11420	377
968	11431	365
969	11441	353
970	11453	342
971	11464	330
972	11475	318
973	11487	306
974	11498	294
975	11509	283
976	11520	271
977	11531	259
978	11542	247
979	11553	235
980	11564	223
981	11576	212
982	11587	200
983	11598	188
984	11609	176
985	11621	165
986	11633	153
987	11644	141
988	11655	129
989	11666	117
990	11677	106
991	11689	94
992	11700	82
993	11711	70
994	11723	58
995	11735	47
996	11745	35
997	11756	23
998	11767	11
999	11779	0
