iter	Passed	Remaining
241	2844	8909
242	2856	8899
243	2867	8884
244	2878	8871
245	2889	8855
246	2900	8843
247	2911	8827
248	2922	8814
249	2933	8799
250	2944	8786
251	2956	8774
252	2966	8760
253	2978	8747
254	2989	8733
255	3000	8721
256	3011	8706
257	3022	8692
258	3033	8679
259	3044	8664
260	3055	8651
261	3067	8639
262	3077	8625
263	3089	8612
264	3100	8599
265	3111	8586
266	3122	8572
267	3133	8558
268	3144	8544
269	3155	8532
270	3166	8519
271	3177	8505
272	3189	8492
273	3200	8480
274	3215	8476
275	3312	8689
276	3323	8673
277	3334	8661
278	3346	8647
279	3357	8632
280	3368	8618
281	3379	8604
282	3391	8591
283	3401	8576
284	3413	8564
285	3424	8549
286	3435	8534
287	3446	8519
288	3456	8504
289	3468	8490
290	3478	8474
291	3489	8461
292	3500	8445
293	3510	8430
294	3522	8417
295	3533	8404
296	3545	8391
297	3555	8376
298	3567	8363
299	3578	8349
300	3589	8336
301	3600	8322
302	3612	8308
303	3623	8295
304	3634	8282
305	3646	8269
306	3657	8255
307	3668	8242
308	3681	8232
309	3696	8227
310	3709	8218
311	3721	8205
312	3732	8191
313	3743	8178
314	3754	8165
315	3765	8151
316	3776	8136
317	3787	8122
318	3797	8107
319	3811	8099
320	3822	8085
321	3833	8072
322	3844	8058
323	3855	8043
324	3867	8031
325	3877	8017
326	3889	8004
327	3900	7991
328	3911	7977
329	3922	7963
330	3934	7951
331	3946	7939
332	3957	7926
333	3970	7917
334	3981	7904
335	3993	7891
336	4004	7879
337	4016	7866
338	4027	7853
339	4039	7841
340	4051	7829
341	4062	7816
342	4074	7804
343	4085	7791
344	4096	7777
345	4108	7766
346	4119	7751
347	4130	7739
348	4142	7726
349	4152	7712
350	4163	7699
351	4174	7684
352	4185	7672
353	4197	7659
354	4208	7646
355	4219	7633
356	4230	7619
357	4242	7607
358	4253	7594
359	4264	7581
360	4275	7568
361	4290	7561
362	4332	7602
363	4343	7588
364	4354	7575
365	4366	7563
366	4377	7550
367	4387	7535
368	4398	7521
369	4409	7508
370	4420	7494
371	4431	7480
372	4441	7466
373	4453	7453
374	4465	7441
375	4476	7429
376	4489	7418
377	4500	7405
378	4511	7392
379	4523	7380
380	4535	7367
381	4546	7355
382	4558	7343
383	4570	7331
384	4580	7317
385	4592	7304
386	4603	7291
387	4613	7277
388	4624	7263
389	4635	7250
390	4647	7239
391	4658	7226
392	4670	7214
393	4681	7200
394	4692	7187
395	4705	7176
396	4716	7164
397	4728	7152
398	4738	7137
399	4750	7125
400	4762	7114
401	4773	7101
402	4785	7088
403	4797	7077
404	4810	7066
405	4821	7054
406	4833	7042
407	4844	7028
408	4855	7016
409	4866	7002
410	4878	6991
411	4889	6977
412	4900	6964
413	4911	6951
414	4923	6939
415	4934	6927
416	4945	6914
417	4956	6901
418	4967	6888
419	4979	6875
420	4990	6862
421	5001	6850
422	5012	6836
423	5026	6828
424	5039	6817
425	5050	6804
426	5061	6792
427	5072	6779
428	5084	6766
429	5095	6754
430	5106	6742
431	5118	6729
432	5129	6716
433	5140	6703
434	5151	6691
435	5163	6679
436	5175	6667
437	5186	6655
438	5198	6642
439	5210	6631
440	5221	6618
441	5232	6606
442	5245	6595
443	5256	6582
444	5267	6569
445	5279	6557
446	5289	6544
447	5301	6531
448	5311	6518
449	5349	6538
450	5362	6527
451	5373	6514
452	5384	6502
453	5396	6489
454	5407	6477
455	5418	6464
456	5430	6452
457	5441	6439
458	5452	6426
459	5463	6413
460	5474	6401
461	5486	6388
462	5496	6375
463	5508	6363
464	5519	6350
465	5531	6338
466	5542	6325
467	5553	6312
468	5564	6300
469	5575	6287
470	5587	6275
471	5598	6262
472	5610	6251
473	5621	6238
474	5638	6231
475	5653	6223
476	5666	6212
477	5684	6207
478	5700	6200
479	5715	6191
480	5730	6183
481	5745	6174
482	5758	6163
483	5770	6152
484	5784	6142
485	5799	6133
486	5814	6124
487	5831	6118
488	5849	6112
489	5865	6105
490	5882	6097
491	5897	6088
492	5912	6080
493	5927	6071
494	5937	6057
495	5953	6049
496	5969	6041
497	5984	6032
498	6000	6024
499	6013	6013
500	6024	6000
501	6036	5988
502	6050	5977
503	6060	5964
504	6072	5952
505	6083	5939
506	6094	5926
507	6105	5913
508	6116	5900
509	6127	5887
510	6138	5874
511	6149	5861
512	6160	5848
513	6172	5835
514	6183	5823
515	6194	5810
516	6205	5797
517	6216	5784
518	6227	5771
519	6238	5758
520	6249	5745
521	6260	5732
522	6272	5720
523	6282	5707
524	6293	5694
525	6304	5681
526	6315	5668
527	6327	5656
528	6339	5644
529	6371	5649
530	6394	5648
531	6406	5635
532	6417	5622
533	6428	5609
534	6439	5596
535	6450	5584
536	6461	5571
537	6473	5559
538	6485	5546
539	6496	5533
540	6507	5520
541	6518	5508
542	6529	5495
543	6540	5482
544	6553	5470
545	6564	5458
546	6575	5445
547	6587	5433
548	6598	5420
549	6609	5407
550	6621	5395
551	6632	5383
552	6644	5370
553	6654	5357
554	6665	5344
555	6677	5332
556	6688	5319
557	6698	5306
558	6710	5293
559	6721	5281
560	6731	5267
561	6743	5255
562	6755	5243
563	6766	5230
564	6777	5217
565	6790	5206
566	6801	5194
567	6816	5184
568	6830	5174
569	6845	5164
570	6860	5154
571	6874	5143
572	6890	5134
573	6902	5123
574	6918	5113
575	6932	5103
576	6947	5093
577	6962	5083
578	6978	5074
579	6993	5064
580	7010	5055
581	7025	5045
582	7040	5035
583	7055	5025
584	7071	5016
585	7083	5004
586	7096	4992
587	7110	4982
588	7126	4972
589	7143	4963
590	7158	4954
591	7172	4943
592	7186	4932
593	7197	4919
594	7212	4909
595	7226	4898
596	7239	4886
597	7251	4874
598	7262	4862
599	7274	4849
600	7286	4837
601	7297	4824
602	7309	4812
603	7321	4799
604	7333	4787
605	7344	4774
606	7356	4762
607	7367	4750
608	7392	4746
609	7425	4747
610	7441	4737
611	7455	4726
612	7471	4717
613	7487	4707
614	7502	4696
615	7516	4685
616	7528	4673
617	7543	4662
618	7559	4652
619	7574	4642
620	7588	4631
621	7603	4620
622	7617	4609
623	7630	4598
624	7643	4586
625	7660	4576
626	7675	4566
627	7688	4554
628	7701	4542
629	7712	4529
630	7723	4516
631	7734	4503
632	7746	4491
633	7757	4478
634	7769	4465
635	7781	4453
636	7792	4440
637	7805	4428
638	7816	4415
639	7827	4402
640	7838	4390
641	7849	4377
642	7860	4364
643	7871	4351
644	7882	4338
645	7894	4325
646	7905	4313
647	7916	4300
648	7928	4287
649	7939	4275
650	7951	4262
651	7962	4250
652	7973	4237
653	7986	4225
654	7996	4212
655	8007	4199
656	8020	4187
657	8031	4174
658	8043	4162
659	8054	4149
660	8066	4136
661	8078	4124
662	8089	4111
663	8101	4099
664	8112	4086
665	8123	4074
666	8135	4061
667	8147	4049
668	8158	4036
669	8169	4023
670	8181	4011
671	8193	3999
672	8204	3986
673	8215	3973
674	8227	3961
675	8238	3948
676	8249	3936
677	8260	3923
678	8271	3910
679	8283	3898
680	8296	3886
681	8307	3873
682	8320	3861
683	8331	3849
684	8343	3836
685	8355	3824
686	8368	3812
687	8384	3802
688	8399	3791
689	8433	3788
690	8461	3784
691	8474	3771
692	8487	3759
693	8502	3748
694	8515	3737
695	8529	3725
696	8543	3713
697	8555	3701
698	8567	3689
699	8580	3677
700	8591	3664
701	8603	3652
702	8614	3639
703	8626	3627
704	8639	3615
705	8651	3602
706	8663	3590
707	8679	3579
708	8695	3569
709	8710	3557
710	8721	3545
711	8734	3532
712	8750	3522
713	8766	3511
714	8782	3500
715	8798	3489
716	8812	3478
717	8826	3466
718	8839	3454
719	8853	3442
720	8866	3431
721	8881	3419
722	8896	3408
723	8910	3397
724	8924	3385
725	8940	3374
726	8952	3361
727	8966	3350
728	8981	3338
729	8997	3327
730	9011	3316
731	9027	3305
732	9042	3293
733	9058	3282
734	9071	3270
735	9084	3258
736	9098	3246
737	9113	3235
738	9126	3223
739	9139	3211
740	9151	3198
741	9162	3186
742	9174	3173
743	9185	3160
744	9197	3148
745	9208	3135
746	9219	3122
747	9229	3109
748	9240	3096
749	9252	3084
750	9263	3071
751	9279	3060
752	9294	3048
753	9308	3036
754	9324	3025
755	9339	3014
756	9355	3003
757	9371	2991
758	9384	2979
759	9397	2967
760	9412	2956
761	9426	2944
762	9442	2932
763	9494	2932
764	9509	2921
765	9524	2909
766	9539	2897
767	9553	2886
768	9566	2873
769	9578	2861
770	9591	2848
771	9605	2836
772	9616	2824
773	9628	2811
774	9640	2798
775	9651	2786
776	9662	2773
777	9674	2760
778	9685	2747
779	9697	2735
780	9709	2722
781	9720	2709
782	9732	2697
783	9743	2684
784	9754	2671
785	9765	2658
786	9777	2646
787	9788	2633
788	9800	2620
789	9812	2608
790	9823	2595
791	9835	2583
792	9848	2570
793	9860	2558
794	9872	2545
795	9884	2533
796	9896	2520
797	9908	2508
798	9920	2495
799	9932	2483
800	9943	2470
801	9955	2457
802	9966	2445
803	9977	2432
804	9988	2419
805	9999	2406
806	10011	2394
807	10022	2381
808	10034	2369
809	10045	2356
810	10057	2343
811	10069	2331
812	10081	2318
813	10092	2306
814	10103	2293
815	10115	2280
816	10126	2268
817	10141	2256
818	10153	2244
819	10164	2231
820	10176	2218
821	10187	2206
822	10199	2193
823	10210	2180
824	10222	2168
825	10233	2155
826	10244	2142
827	10255	2130
828	10267	2117
829	10278	2105
830	10288	2092
831	10300	2079
832	10311	2067
833	10323	2054
834	10335	2042
835	10346	2029
836	10360	2017
837	10371	2004
838	10382	1992
839	10393	1979
840	10405	1967
841	10417	1954
842	10429	1942
843	10441	1930
844	10454	1917
845	10466	1905
846	10487	1894
847	10586	1897
848	10599	1885
849	10610	1872
850	10621	1859
851	10633	1847
852	10644	1834
853	10656	1821
854	10666	1809
855	10677	1796
856	10688	1783
857	10700	1770
858	10711	1758
859	10723	1745
860	10733	1732
861	10745	1720
862	10756	1707
863	10768	1694
864	10779	1682
865	10790	1669
866	10801	1657
867	10813	1644
868	10830	1632
869	10846	1620
870	10862	1608
871	10877	1596
872	10892	1584
873	10907	1572
874	10922	1560
875	10937	1548
876	10952	1536
877	10971	1524
878	10986	1512
879	11000	1500
880	11015	1487
881	11030	1475
882	11046	1463
883	11061	1451
884	11077	1439
885	11092	1427
886	11108	1415
887	11123	1402
888	11137	1390
889	11151	1378
890	11166	1366
891	11181	1353
892	11197	1341
893	11212	1329
894	11228	1317
895	11242	1304
896	11258	1292
897	11272	1280
898	11287	1268
899	11301	1255
900	11316	1243
901	11331	1231
902	11346	1218
903	11361	1206
904	11378	1194
905	11395	1182
906	11411	1170
907	11427	1157
908	11443	1145
909	11459	1133
910	11474	1121
911	11490	1108
912	11504	1096
913	11520	1084
914	11535	1071
915	11551	1059
916	11565	1046
917	11613	1037
918	11631	1025
919	11646	1012
920	11663	1000
921	11680	988
922	11697	975
923	11715	963
924	11731	951
925	11748	938
926	11765	926
927	11781	914
928	11796	901
929	11815	889
930	11831	876
931	11847	864
932	11863	851
933	11880	839
934	11896	827
935	11911	814
936	11927	801
937	11943	789
938	11959	776
939	11974	764
940	11989	751
941	12004	739
942	12019	726
943	12035	713
944	12051	701
945	12067	688
946	12083	676
947	12100	663
948	12114	651
949	12129	638
950	12141	625
951	12152	612
952	12163	599
953	12173	586
954	12184	574
955	12195	561
956	12207	548
957	12218	535
958	12228	522
959	12239	509
960	12250	497
961	12260	484
962	12272	471
963	12283	458
964	12293	445
965	12304	433
966	12315	420
967	12327	407
968	12337	394
969	12347	381
970	12358	369
971	12369	356
972	12380	343
973	12391	330
974	12402	318
975	12414	305
976	12426	292
977	12436	279
978	12448	267
979	12459	254
980	12471	241
981	12482	228
982	12493	216
983	12505	203
984	12516	190
985	12527	177
986	12538	165
987	12550	152
988	12561	139
989	12571	126
990	12582	114
991	12593	101
992	12619	88
993	12652	76
994	12663	63
995	12675	50
996	12685	38
997	12696	25
998	12707	12
999	12717	0
