iter	Recall	Logloss
369	0.9645680022	0.1556332746
370	0.9645840348	0.1551857792
371	0.9648726212	0.1550289753
372	0.9650970773	0.154713915
373	0.9650810447	0.1544026406
374	0.9654978917	0.1538459003
375	0.9661391948	0.1534660309
376	0.9665400093	0.1529243369
377	0.9664598464	0.1524764508
378	0.9664598464	0.1522544323
379	0.9662193577	0.151796241
380	0.9666522373	0.1514714542
381	0.9663155532	0.1512223022
382	0.9663476184	0.1509428085
383	0.9665079441	0.1503090829
384	0.966588107	0.1500909709
385	0.9666201722	0.1498343329
386	0.9667163677	0.149677347
387	0.9666682699	0.1495089576
388	0.9663155532	0.1494233887
389	0.9666522373	0.1490794179
390	0.966892726	0.1485650198
391	0.9668606609	0.1483823927
392	0.9669408238	0.1481285457
393	0.9668606609	0.1479903386
394	0.9671011495	0.1474539522
395	0.967614192	0.147029951
396	0.9676783224	0.1467220954
397	0.9676783224	0.1464279537
398	0.9676783224	0.1462570823
399	0.9669889215	0.145899881
400	0.9675500617	0.1456002756
401	0.9671652798	0.1452140487
402	0.9674859314	0.1447276651
403	0.9676462572	0.1443774169
404	0.9675660943	0.1443006358
405	0.9675981595	0.1440859266
406	0.9683196255	0.1438521501
407	0.9682394626	0.1437348738
408	0.9682394626	0.1436156242
409	0.9682554952	0.1435123528
410	0.9682554952	0.143389782
411	0.9682554952	0.1432531989
412	0.9684799513	0.1429831081
413	0.9689288635	0.1425414967
414	0.9690731567	0.1421001683
415	0.9689288635	0.1418057706
416	0.9687204399	0.1417094593
417	0.9687204399	0.1415764613
418	0.9687044074	0.1413415164
419	0.9688006028	0.1411642709
420	0.9688006028	0.1410055088
421	0.9688006028	0.140884135
422	0.9688006028	0.1408105537
423	0.9687204399	0.1407197961
424	0.9691693521	0.140339257
425	0.9690891892	0.1401356073
426	0.9690891892	0.1399223921
427	0.9694579385	0.1397925879
428	0.9695701666	0.1396555573
429	0.969858753	0.1393502318
430	0.9701152742	0.1391121723
431	0.9707886425	0.1384573857
432	0.9707726099	0.1381301108
433	0.9707726099	0.138029883
434	0.9708046751	0.1378904491
435	0.9714780434	0.137391652
436	0.9724560307	0.1365598797
437	0.9725522261	0.136253448
438	0.9724239655	0.1359601628
439	0.9721674442	0.1355571355
440	0.9724399981	0.13528085
441	0.9726644542	0.1347890298
442	0.9730332035	0.1344187922
443	0.9732576596	0.1339918022
444	0.9731133664	0.1337597596
445	0.9734179853	0.1334133251
446	0.9736264089	0.1330426126
447	0.9735622786	0.132618004
448	0.973963093	0.1322745734
449	0.9734821157	0.1321401967
450	0.9733859202	0.1318964077
451	0.9733859202	0.131812413
452	0.9731774967	0.1315662354
453	0.9738027672	0.1309680202
454	0.9739951582	0.1306438394
455	0.9739470604	0.1303088262
456	0.9740913536	0.1300626182
457	0.97437994	0.1297967761
458	0.9742997771	0.1295986437
459	0.9742997771	0.1292928871
460	0.9745242332	0.1291101534
461	0.9743959726	0.1288947516
462	0.9743959726	0.128747127
463	0.9743959726	0.128606215
464	0.9749090151	0.1279947551
465	0.9753899925	0.1276491777
466	0.9753899925	0.1275480508
467	0.9753899925	0.1274371977
468	0.9758228721	0.126978453
469	0.9758549372	0.1265826505
470	0.9758228721	0.1262860227
471	0.9758228721	0.126142547
472	0.9759671653	0.1258490532
473	0.9763038494	0.1256017715
474	0.976319882	0.1252398548
475	0.9767687942	0.1251054636
476	0.97692912	0.125008008
477	0.9771696086	0.1246826058
478	0.9774902602	0.1244031539
479	0.977345967	0.1241482372
480	0.9775223254	0.1239250953
481	0.9767527616	0.1237726412
482	0.9768489571	0.1235638997
483	0.9768489571	0.1234783798
484	0.976736729	0.1232351475
485	0.9767206965	0.1229871479
486	0.9765924358	0.1226853922
487	0.9768810222	0.1224759716
488	0.9769130874	0.122129833
489	0.9769932503	0.121957982
490	0.97692912	0.1217007425
491	0.9775383579	0.1214626827
492	0.9775383579	0.1213583849
493	0.9776024883	0.1211278818
494	0.9776024883	0.1210310768
495	0.9775864557	0.1209022089
496	0.9782277588	0.1206007123
497	0.9783239543	0.1204888361
498	0.9782918891	0.1203607924
499	0.9782918891	0.1202881108
500	0.9786125407	0.1198776646
501	0.9785644429	0.1195415355
502	0.978676671	0.1192643585
503	0.9784842801	0.1191644482
504	0.9785644429	0.1188606596
505	0.9788049316	0.1185951941
506	0.978788899	0.1182927001
507	0.9785644429	0.1181221336
508	0.9785323778	0.1179061418
509	0.9786125407	0.1177741029
510	0.9786927036	0.1175227514
511	0.9789973226	0.1173703992
512	0.9789011271	0.1172186277
513	0.979398137	0.1165546797
514	0.9796546583	0.1163114287
515	0.9797668863	0.1159360035
516	0.9797668863	0.1157686562
517	0.9796706908	0.1154436908
518	0.9796706908	0.1153196737
519	0.9794943325	0.1152710958
520	0.9793821044	0.1150371237
521	0.9793821044	0.1149912735
522	0.9794462347	0.1147953012
523	0.9794462347	0.1147133658
524	0.9794462347	0.1146192211
525	0.9793500393	0.1143666871
526	0.9793019415	0.1143278495
527	0.979285909	0.114170108
528	0.9793660719	0.1140399663
529	0.9799111795	0.1138319392
530	0.9799753098	0.1136467242
531	0.9799272121	0.1134216034
532	0.9801035705	0.1130740953
533	0.9801035705	0.1128986462
534	0.980119603	0.1126879749
535	0.9810013948	0.1123451759
536	0.9809372645	0.1121616098
537	0.9809212319	0.111911923
538	0.9809853623	0.1117739797
539	0.9809853623	0.1116383387
540	0.9809853623	0.1114767442
541	0.9809853623	0.1112103708
542	0.981145688	0.1110580337
543	0.981145688	0.1108441307
544	0.9810494926	0.1105498476
545	0.9810655251	0.1103551656
546	0.9810655251	0.1101502505
547	0.9809372645	0.1100071917
548	0.9809212319	0.109886888
549	0.9809212319	0.1097370506
550	0.9809212319	0.1094368432
551	0.9809212319	0.1093583932
552	0.9809212319	0.1092095438
553	0.9809212319	0.1091517152
554	0.98103346	0.1090364257
555	0.9809693297	0.1089656532
556	0.9809532971	0.108891842
557	0.9809532971	0.1088251696
558	0.9810655251	0.1086651316
559	0.9810494926	0.1085883554
560	0.9811617206	0.1084299068
561	0.9810655251	0.1080493092
562	0.9810494926	0.107868766
563	0.981145688	0.1076513062
564	0.9810494926	0.1074947488
565	0.9810494926	0.1074165604
566	0.9810655251	0.1072645238
567	0.9812098184	0.1070681472
568	0.9814182419	0.106679317
569	0.9814182419	0.1065737323
570	0.9813220464	0.1064296681
571	0.98103346	0.106332183
572	0.9811136229	0.1061449827
573	0.9813060138	0.1058456575
574	0.9812579161	0.1056815056
575	0.9813220464	0.1054963059
576	0.9812418835	0.1052654111
577	0.9812579161	0.105149251
578	0.9812579161	0.1050468572
579	0.9813541116	0.1046752784
580	0.9813541116	0.1040600002
581	0.9814182419	0.1037192145
582	0.9814182419	0.1036327023
583	0.9814823722	0.1035297748
584	0.9812418835	0.1034397467
585	0.9812418835	0.1033101641
586	0.9812418835	0.1032031133
587	0.9812418835	0.1031102805
588	0.9816266654	0.1027227821
589	0.9816266654	0.1025727304
590	0.9819793821	0.1022385137
591	0.981450307	0.1021458253
592	0.9816587305	0.1017602208
593	0.9816587305	0.1016461953
594	0.9818030237	0.1012519984
595	0.9816747631	0.1009291262
596	0.9816747631	0.1007773223
597	0.9816747631	0.1005124639
598	0.9817228609	0.100276121
599	0.9817228609	0.1001262505
600	0.9817228609	0.1000528922
601	0.9815465025	0.09983336264
602	0.9819473169	0.09963022688
603	0.9821557405	0.09957049967
604	0.9821557405	0.09941804214
605	0.9823962291	0.0991485981
606	0.982476392	0.09890391342
607	0.982476392	0.09877793561
608	0.982476392	0.09872336533
609	0.9824603595	0.09855418874
610	0.9826046527	0.098322055
611	0.9823801966	0.09823779194
612	0.9823801966	0.09815467059
613	0.9823801966	0.09802854275
614	0.9823801966	0.09774872608
615	0.9827649784	0.09748391387
616	0.9827649784	0.0972512595
617	0.9830375323	0.09697319537
618	0.9830375323	0.09685900431
619	0.9832138906	0.09659485723
620	0.9833261187	0.0963555187
621	0.9831176952	0.09614508293
622	0.9831176952	0.09602582462
623	0.9833421513	0.09581095116
624	0.9833421513	0.09578341621
625	0.9830695974	0.09561706374
626	0.9831337277	0.09552004104
627	0.9832940535	0.09533168764
628	0.9835826399	0.0951112522
629	0.9835826399	0.09506628143
630	0.9835826399	0.09499347916
631	0.9836147051	0.09483559536
632	0.9838391612	0.09473868488
633	0.9839513892	0.09456040513
634	0.9839513892	0.09437236205
635	0.9839513892	0.09427557305
636	0.9843041059	0.09398620081
637	0.9845445946	0.09380495559
638	0.9849614416	0.09345883646
639	0.985442419	0.09338515468
640	0.985554647	0.0932068313
641	0.9855225819	0.09312265176
642	0.9854103538	0.09306350957
643	0.9854103538	0.09295462005
644	0.9852339955	0.092849869
645	0.985554647	0.09252617402
646	0.985554647	0.0923212003
647	0.985554647	0.09225198957
648	0.985554647	0.09213746633
649	0.9856348099	0.09203919542
650	0.9856668751	0.09195348112
651	0.9857310054	0.09179184358
652	0.9857951357	0.09169659103
653	0.9857951357	0.09157600356
654	0.9855706796	0.09146975948
655	0.9859394289	0.0912332614
656	0.9858272009	0.09107653119
657	0.9856668751	0.09066529228
658	0.9856508425	0.09043819658
659	0.9856668751	0.09036463286
660	0.9856508425	0.09023133339
661	0.9856829077	0.08998556558
662	0.9856829077	0.08987511449
663	0.9857791031	0.08968918353
664	0.9857630706	0.08951170231
665	0.9858752986	0.08927416543
666	0.9858752986	0.08917845715
667	0.9859714941	0.08890849142
668	0.9859875267	0.0887189945
669	0.9859554615	0.08864762539
670	0.9862280153	0.08844385956
671	0.9861959502	0.08827563968
672	0.9861959502	0.08820312733
673	0.9862921456	0.08796746933
674	0.9865486669	0.08777919783
675	0.9865486669	0.08773536009
676	0.9866288298	0.08743121117
677	0.9866288298	0.08737831686
678	0.9868212207	0.08723281862
679	0.9869494813	0.08699096929
680	0.9869494813	0.08683797964
681	0.9869494813	0.08673680632
682	0.9869494813	0.08646256492
683	0.9870937745	0.08628356137
684	0.9877671428	0.08604739762
685	0.9877671428	0.08599067165
686	0.9877671428	0.08589191541
687	0.9877511103	0.0856332144
688	0.9876068171	0.08550462908
689	0.9876709474	0.08539617487
690	0.9877671428	0.08526950767
691	0.9877671428	0.08514033323
692	0.9877671428	0.08495497406
693	0.9877350777	0.0847776965
694	0.9873663284	0.08463381938
695	0.9873663284	0.08456301472
696	0.9873663284	0.08449648458
697	0.9878473057	0.08440091508
698	0.9877030125	0.08415407972
699	0.9878152406	0.08398613972
700	0.9877511103	0.08384950788
701	0.9876388822	0.08371848081
702	0.9876388822	0.08366427564
703	0.9876388822	0.0834223587
704	0.9878954035	0.08327224981
705	0.987911436	0.08315616413
706	0.9880717618	0.08308888631
707	0.9880076315	0.08302593931
708	0.9884886089	0.08293250588
709	0.9885046414	0.08283959052
710	0.9884405111	0.08279265931
711	0.9884565437	0.08275496648
712	0.9884565437	0.08256903486
713	0.9882481202	0.08245203959
714	0.9884886089	0.08225050162
715	0.9884886089	0.08209037722
716	0.9887130649	0.08195830323
717	0.9886489346	0.08186173046
718	0.9887771953	0.08170068864
719	0.9888092604	0.08164443375
720	0.9888092604	0.0815562503
721	0.9888092604	0.08144411914
722	0.9888092604	0.08138152437
723	0.9888413256	0.08132017708
724	0.9888413256	0.08126488377
725	0.9887932278	0.08109071724
726	0.9887932278	0.08092404405
727	0.9888573582	0.08064069237
728	0.9888573582	0.08057344453
729	0.9887451301	0.08048789336
730	0.9889535536	0.0802659174
731	0.9889535536	0.08017165672
732	0.9889695862	0.08007234635
733	0.9892261075	0.07987395222
734	0.9891940423	0.07972334855
735	0.9891138794	0.07953179836
736	0.9891138794	0.07947553059
737	0.9891138794	0.07935863549
738	0.9892261075	0.07915229231
739	0.9892261075	0.07906008149
740	0.9891940423	0.07890426949
741	0.9892581726	0.07879680635
742	0.9892581726	0.07866323119
743	0.9894986613	0.07840348021
744	0.9895146939	0.07820686628
745	0.9898674106	0.07810714164
746	0.9898674106	0.07805894325
747	0.9898674106	0.07792954081
748	0.9898994757	0.07771008317
749	0.9898994757	0.07757594314
750	0.9898994757	0.0773731089
751	0.9899155083	0.07729633767
752	0.9898994757	0.07719087875
753	0.9899155083	0.07706644691
754	0.9898834432	0.07690313392
755	0.9900117038	0.07665209002
756	0.9900117038	0.07654792375
757	0.9898834432	0.07649090868
758	0.9898834432	0.07643697922
759	0.9898834432	0.07633663723
760	0.9898834432	0.07617655942
761	0.9898834432	0.0759998692
762	0.9898834432	0.07581182627
763	0.9898834432	0.07572692245
764	0.9898834432	0.07553664471
765	0.9899155083	0.07543661477
766	0.9899475735	0.07536314654
767	0.9899155083	0.07522645517
768	0.9899155083	0.07517150207
769	0.989963606	0.07494559029
770	0.9898834432	0.07479223767
771	0.9898834432	0.07464311998
772	0.9898994757	0.0744813079
773	0.9899315409	0.07435296299
774	0.9902521925	0.07406041165
775	0.990268225	0.07392388548
776	0.9901880621	0.07385940663
777	0.9901880621	0.07370366095
778	0.9901880621	0.07360055331
779	0.9903163228	0.07351385131
780	0.9902361599	0.07338200729
781	0.9902361599	0.07325587108
782	0.9903964857	0.07311151539
783	0.9903964857	0.07300878147
784	0.9904285508	0.07279536553
785	0.9903964857	0.07268784386
786	0.9902521925	0.07253622469
787	0.9902521925	0.07235548688
788	0.9902521925	0.07220831434
789	0.9902040947	0.07208561761
790	0.9903323553	0.07191458011
791	0.9904766485	0.07177668293
792	0.990765235	0.07161278586
793	0.9907492024	0.07153810649
794	0.9906690395	0.07137230984
795	0.9906369743	0.07122999036
796	0.9906369743	0.07115726236
797	0.9906690395	0.07106118551
798	0.9907812675	0.07096120164
799	0.9907812675	0.07079578407
800	0.9907812675	0.070714964
801	0.9908614304	0.07061300416
802	0.9908453978	0.07054181768
803	0.9908453978	0.07049794255
804	0.9907973001	0.07047906785
805	0.9907331698	0.07044556522
806	0.9907973001	0.07042034155
807	0.9907331698	0.07035842664
808	0.9907331698	0.07030840831
809	0.9907331698	0.07021886294
810	0.9905247463	0.07017696581
811	0.9905888766	0.0700469397
812	0.9905888766	0.06987891531
813	0.9905888766	0.06981610772
814	0.9905888766	0.0697592634
815	0.9905568114	0.0696345011
816	0.9906369743	0.06954369631
817	0.9906369743	0.06947481228
818	0.9906369743	0.0693810834
819	0.9906369743	0.06933097866
820	0.9907492024	0.0691829712
821	0.990765235	0.06910418932
822	0.9907973001	0.06898662356
823	0.9908133327	0.06892209959
824	0.9908133327	0.0687735508
825	0.9908133327	0.06875436812
826	0.9908133327	0.06865499135
827	0.9908133327	0.06857851842
828	0.9907812675	0.06851380949
829	0.9908133327	0.06844289882
830	0.9908614304	0.068394268
831	0.990877463	0.06835362476
832	0.990877463	0.06815972521
833	0.9909255607	0.06792078991
834	0.9909576259	0.06782107029
835	0.9910057236	0.06778588908
836	0.9909576259	0.06775607314
837	0.9909576259	0.06770754626
838	0.9909576259	0.06769306657
839	0.9909576259	0.06766816805
840	0.9909576259	0.06745500045
841	0.9910698539	0.06729147052
842	0.9910377888	0.06712196919
843	0.9910858865	0.06700772416
844	0.9911179517	0.06690163324
845	0.9910858865	0.06682704354
846	0.9910698539	0.06675539248
847	0.9910698539	0.06660814915
848	0.9910698539	0.06646516928
849	0.9905888766	0.06639175553
850	0.9909576259	0.06629649001
851	0.9904766485	0.06615875214
852	0.9905247463	0.0660435873
853	0.9905247463	0.06592702311
854	0.9905247463	0.06588035287
855	0.9910057236	0.06580848519
856	0.9910698539	0.06549687147
857	0.99129431	0.06536858959
858	0.99129431	0.06531747447
859	0.99129431	0.06509333556
860	0.99129431	0.06506606982
861	0.99129431	0.0648579832
862	0.99129431	0.06480536491
863	0.9914065381	0.06473952349
864	0.9916951245	0.06455363927
865	0.9916951245	0.06451945886
866	0.9916951245	0.0644951101
867	0.9918714829	0.06441789013
868	0.992208167	0.06427732624
869	0.9921921344	0.06422136174
870	0.9921921344	0.06402046483
871	0.9921761018	0.06387957213
872	0.9921600693	0.06380782595
873	0.9921280041	0.063715826
874	0.9921280041	0.06368046911
875	0.9918875154	0.0634927214
876	0.9920478412	0.06331945879
877	0.992208167	0.0632754717
878	0.992208167	0.06318312684
879	0.992208167	0.06314612648
880	0.9923524602	0.06310671273
881	0.9923524602	0.06304840469
882	0.9923364276	0.0628636391
