iter	Recall	Logloss
105	0.879365739	0.3080039862
106	0.8819711961	0.3060593251
107	0.8834577452	0.3052941704
108	0.8840811368	0.3039775901
109	0.8865107655	0.3024819136
110	0.8860632023	0.3020918316
111	0.8861591087	0.3012501926
112	0.8855996547	0.3009323684
113	0.8863349371	0.3002026294
114	0.8867665159	0.2993679432
115	0.8868784067	0.2984574815
116	0.8871821103	0.2982225041
117	0.8865267499	0.2977143989
118	0.8858394207	0.2971019241
119	0.8863828903	0.2965088313
120	0.8876296734	0.2949667447
121	0.889292051	0.2939252621
122	0.8908585221	0.2932956379
123	0.8930803536	0.2921061482
124	0.8929684628	0.2914675373
125	0.8934799636	0.2907445969
126	0.8932881508	0.2899204526
127	0.8934799636	0.2890121713
128	0.8939594955	0.2882925233
129	0.8939275267	0.2878500048
130	0.8949025751	0.2865531704
131	0.8950144659	0.2853513644
132	0.8962772334	0.2846111579
133	0.8956218731	0.2843075966
134	0.8951103723	0.2841341613
135	0.896021483	0.2829309823
136	0.8964530618	0.2820280048
137	0.8964370774	0.2814524362
138	0.8965329838	0.2810324373
139	0.8977477981	0.2801172915
140	0.899985614	0.2791364375
141	0.8993622225	0.2778694599
142	0.8991704097	0.2773553958
143	0.8989945813	0.2765385862
144	0.8993462381	0.2756998883
145	0.900864756	0.2745424265
146	0.901663976	0.2737333747
147	0.9015680696	0.2730781669
148	0.9033902911	0.2722116429
149	0.9033902911	0.2712765708
150	0.904509199	0.270280444
151	0.9044452614	0.2697481875
152	0.9041255734	0.2692936357
153	0.9032304471	0.2686609663
154	0.9030386343	0.2682208266
155	0.9030865875	0.2679584094
156	0.9046051054	0.2668993302
157	0.9046530586	0.2666929438
158	0.904669043	0.2661246952
159	0.905548185	0.2651756431
160	0.9066990617	0.2645296955
161	0.9066511085	0.2641318426
162	0.9073544221	0.2630698319
163	0.9076421413	0.2618192175
164	0.9074822973	0.260482053
165	0.9076421413	0.2597121837
166	0.9079458449	0.2586570752
167	0.9103115359	0.2573808863
168	0.9103914579	0.2562990172
169	0.9109668963	0.2555381693
170	0.9135723534	0.2546051029
171	0.9136043222	0.2538726972
172	0.9144035421	0.2531312357
173	0.9139879478	0.2524491307
174	0.913955979	0.25189828
175	0.9135244002	0.2512267801
176	0.9147232301	0.2508193986
177	0.9155863877	0.2498434254
178	0.9162577325	0.2495576769
179	0.9161618261	0.2489930629
180	0.9172167964	0.2487745064
181	0.9170249836	0.2481975015
182	0.9162097793	0.2476926038
183	0.9161458417	0.2473083755
184	0.9179520788	0.2463910856
185	0.9176323908	0.2455265959
186	0.9185594859	0.2441738409
187	0.9186074391	0.2434085196
188	0.9185435015	0.2431847119
189	0.9186553923	0.2430010043
190	0.918239798	0.2427348382
191	0.9200620195	0.2418256097
192	0.9210690366	0.2410108582
193	0.9208612394	0.2401570486
194	0.920525567	0.2394980245
195	0.9205415514	0.2387610287
196	0.9198062691	0.2382368143
197	0.9201898947	0.2376415084
198	0.9206534422	0.2370119119
199	0.9204456451	0.2362110717
200	0.9201099727	0.2354046096
201	0.9200939883	0.2349940169
202	0.920605489	0.2346870132
203	0.9219002254	0.2342129102
204	0.9221399914	0.2331744547
205	0.9221399914	0.2328685329
206	0.9216764438	0.231875717
207	0.9220281006	0.2309793393
208	0.9221080226	0.2304995541
209	0.9226355077	0.2298233144
210	0.9227314141	0.2288490358
211	0.9229392113	0.2281048249
212	0.9231310241	0.2278013045
213	0.9237224469	0.2271451756
214	0.9245536357	0.2263706189
215	0.924649542	0.2261296645
216	0.9243138697	0.2258992801
217	0.9242499321	0.2255183902
218	0.9250971052	0.2250111373
219	0.9251610428	0.2245183054
220	0.9251610428	0.2241628893
221	0.925608606	0.2235465085
222	0.926647592	0.2228635043
223	0.9282780007	0.2220891855
224	0.9289972986	0.2214545002
225	0.9304838478	0.2205328045
226	0.9312031457	0.2197703963
227	0.9313470053	0.2191627729
228	0.9312351145	0.2185411968
229	0.9307395982	0.217842513
230	0.9312031457	0.2172484915
231	0.9311551925	0.2165906504
232	0.9312031457	0.2158802469
233	0.9314269273	0.2152127608
234	0.9319224437	0.2146214216
235	0.9319863813	0.2143381811
236	0.9322261473	0.2136435205
237	0.9326097729	0.2126893078
238	0.9323859913	0.2121704191
239	0.9343201036	0.2111266195
240	0.9346238072	0.2105376858
241	0.9343680568	0.210348627
242	0.9354549959	0.2095573566
243	0.9354070427	0.2088833132
244	0.9358066527	0.2083479625
245	0.9355988555	0.2076464121
246	0.9360624031	0.2070919236
247	0.9363341379	0.2066776108
248	0.9367177635	0.2060464707
249	0.9373891082	0.2053812802
250	0.9383641566	0.2045843425
251	0.9391953453	0.2039866392
252	0.9393072361	0.2034344182
253	0.9395949553	0.2029191909
254	0.9395629865	0.2025351549
255	0.9401224405	0.20177989
256	0.9397228305	0.2013947477
257	0.9398986589	0.2011010867
258	0.9407778009	0.2004735643
259	0.9421684436	0.1997694456
260	0.9426479756	0.1990226881
261	0.942504116	0.198624994
262	0.942584038	0.1984835168
263	0.942584038	0.1979413897
264	0.9424401784	0.1976657211
265	0.9426000224	0.1973771203
266	0.9426000224	0.1971380561
267	0.9432393983	0.1963030776
268	0.9437828679	0.1954323132
269	0.9439427119	0.1952606217
270	0.9445021659	0.1946840182
271	0.9445980723	0.1945344475
272	0.9447259475	0.1939584353
273	0.9446939787	0.193752062
274	0.9443902751	0.1934224544
275	0.9442943687	0.1930335207
276	0.9449017759	0.1924198543
277	0.9449497291	0.1917452467
278	0.9452054795	0.1912992772
279	0.9452054795	0.1910718733
280	0.9450616199	0.1907253031
281	0.9462444654	0.1901126063
282	0.9464202938	0.1892230465
283	0.9465801378	0.1883608119
284	0.9472195138	0.1877002376
285	0.9480027493	0.1871705015
286	0.9489138601	0.186387917
287	0.9493454389	0.1860590862
288	0.9491855949	0.185667039
289	0.9500487524	0.1848366456
290	0.9499688304	0.184541757
291	0.9502565496	0.1839988688
292	0.9500167836	0.1838297745
293	0.9500007992	0.1834172954
294	0.9508959256	0.1828970642
295	0.9507041128	0.182501335
296	0.951071754	0.1820760043
297	0.9510238008	0.1814720539
298	0.9511356916	0.1810694921
299	0.9519828647	0.180493982
300	0.9514713639	0.1802034505
301	0.9508799412	0.1798954322
302	0.950752066	0.1795704122
303	0.9511037228	0.1792934821
304	0.9520148335	0.1787818823
305	0.9518709739	0.1784820729
306	0.9525263343	0.1780631022
307	0.9533894919	0.1774645189
308	0.9533415387	0.1771862387
309	0.9533095699	0.1768038424
310	0.9548600566	0.1760829799
311	0.9551797446	0.1757168646
312	0.9561068397	0.17527865
313	0.9557711673	0.1751031177
314	0.9552117134	0.1747091917
315	0.9554994326	0.1743744297
316	0.9556273077	0.173796371
317	0.9561867617	0.173237618
318	0.9565544029	0.1727889658
319	0.9571458257	0.1721412678
320	0.9580569364	0.1717354437
321	0.9579929988	0.1712835039
322	0.9579929988	0.1709802734
323	0.9580249676	0.1705491505
324	0.9580249676	0.1702592021
325	0.958280718	0.1698944456
326	0.9584085932	0.1695158849
327	0.9584085932	0.1690671187
328	0.9584085932	0.1689189815
329	0.958280718	0.1687355448
330	0.9577692172	0.1684063973
331	0.9579770144	0.1681968005
332	0.9583446556	0.167924771
333	0.9585044996	0.167684187
334	0.9580889052	0.1672813744
335	0.9580889052	0.1671735182
336	0.9579290612	0.1668160976
337	0.9587122968	0.1664371042
338	0.9594635636	0.1660430533
339	0.9599430955	0.165621003
340	0.9601668771	0.1653932277
341	0.9612058631	0.1648670223
342	0.9611738943	0.1642768376
343	0.9612218475	0.1640150876
344	0.9621968958	0.1633421158
345	0.9639072265	0.1622429951
346	0.9637313982	0.1618650004
347	0.9633317882	0.1611423258
348	0.9627723342	0.1608633607
349	0.9642428989	0.1604177999
350	0.963203913	0.1599382719
351	0.9635395854	0.1597095189
352	0.963443679	0.1594805676
353	0.9637313982	0.1591101971
354	0.963763367	0.1588489188
355	0.963763367	0.1585903
356	0.9637953358	0.1584728013
357	0.9637154138	0.1578373317
358	0.9636994294	0.1577611285
359	0.9631080066	0.1574674183
360	0.9635555698	0.1571810669
361	0.9635555698	0.1569676744
362	0.9635555698	0.1568362503
363	0.9633797414	0.1565821987
364	0.9635395854	0.1564045443
365	0.9633797414	0.1561426774
366	0.9645466025	0.1556840401
367	0.9645785713	0.1553376078
368	0.9644826649	0.1548912938
369	0.9643228209	0.1543965295
370	0.9657614169	0.1538067689
371	0.9655696041	0.1536233142
372	0.9660811048	0.1530822046
373	0.965969214	0.1529006329
374	0.966688512	0.1522583352
375	0.9668323716	0.1518300618
376	0.966688512	0.1516834525
377	0.966688512	0.1514400595
378	0.9666565432	0.1513830801
379	0.9666245744	0.1512333346
380	0.9666565432	0.1509789109
381	0.9666565432	0.1508745002
382	0.9666565432	0.1507765044
383	0.9666565432	0.1505535924
384	0.9666725276	0.1504376012
385	0.9666725276	0.1503473956
386	0.9666725276	0.1502754104
387	0.966848356	0.1500952635
388	0.966848356	0.1499206458
389	0.966848356	0.1497543088
390	0.967327888	0.1495735729
391	0.9672959192	0.1493874961
392	0.9664647304	0.1492881419
393	0.9674717476	0.1490218324
394	0.9675356852	0.1488655166
395	0.9674717476	0.1484484323
396	0.9672959192	0.1480436828
397	0.9679832483	0.1474867554
398	0.9681430923	0.1471139052
399	0.9684627803	0.1465883528
400	0.9684627803	0.1461406798
401	0.9685107335	0.1458060371
402	0.9687504995	0.1451631746
403	0.9687504995	0.1449042186
404	0.9686545931	0.1446011869
405	0.9685906555	0.1439572047
406	0.9687664839	0.1438408082
407	0.9686386087	0.1437670456
408	0.9687664839	0.143616819
409	0.9687664839	0.143509264
410	0.9688144371	0.1433803363
411	0.9691341251	0.1430387324
412	0.9694058599	0.1426685668
413	0.9700452358	0.1424065647
414	0.970173111	0.142137809
415	0.970253033	0.1419166027
416	0.9702210642	0.1418410641
417	0.9706686274	0.1412769761
418	0.9705887054	0.1411572339
419	0.9709083934	0.1407665857
420	0.9714838318	0.1404308136
421	0.971611707	0.1402272773
422	0.9716436758	0.1401265044
423	0.9716436758	0.1400365622
424	0.9715957226	0.1398950089
425	0.9706206742	0.1397464358
426	0.9711641438	0.1395208918
427	0.9711801282	0.1394013887
428	0.9710842218	0.1388396228
429	0.9710042998	0.1387475643
430	0.9708284714	0.1383099379
431	0.970892409	0.137940164
432	0.9714678474	0.1376902414
433	0.9715957226	0.1373235943
434	0.9715477694	0.1367098636
435	0.9719953326	0.136066785
436	0.9721232077	0.1357502526
437	0.9723629737	0.1354563811
438	0.9727785681	0.1350087758
439	0.9727625837	0.1345617432
440	0.9726187241	0.1343063873
441	0.9725388021	0.1340657055
442	0.9725388021	0.133729284
443	0.9720752546	0.1335670813
444	0.9726506929	0.1333151896
445	0.9727785681	0.1330338833
446	0.9727465993	0.1327229549
447	0.9735138505	0.132288723
448	0.9736577101	0.1320465922
449	0.9737216477	0.1318929597
450	0.9735298349	0.1317452387
451	0.9735458193	0.131388306
452	0.9738655073	0.1312244315
453	0.9739933825	0.1311723959
454	0.9741851952	0.1307939289
455	0.9740573201	0.1307271038
456	0.9740573201	0.1304636663
457	0.9746007896	0.1300895256
458	0.9746007896	0.1299086053
459	0.9750483528	0.1295982563
460	0.9753680408	0.1292799864
461	0.9759594636	0.1290239651
462	0.9762791515	0.1285032269
463	0.9763271047	0.1279208872
464	0.9763111203	0.1276749941
465	0.9761512764	0.1273466178
466	0.9765349019	0.1268402052
467	0.9768545899	0.1264524428
468	0.9769025431	0.1261867637
469	0.9769345119	0.1258341642
470	0.9769345119	0.125358526
471	0.9769345119	0.1252574812
472	0.9769345119	0.1250313026
473	0.9771103403	0.1245027632
474	0.9775099503	0.1238330839
475	0.9775738879	0.1237272909
476	0.9775259347	0.1233072986
477	0.9780694043	0.1230300754
478	0.9780214511	0.1228588319
479	0.9778935759	0.1226947444
480	0.9777497163	0.1225186444
481	0.9782292483	0.1223211478
482	0.9781173575	0.1220007478
483	0.9783571234	0.1216524559
484	0.9785329518	0.121419949
485	0.9787247646	0.1211353094
486	0.978820671	0.1209559441
487	0.978820671	0.1206871077
488	0.978980515	0.1205009403
489	0.9785169674	0.1202104913
490	0.9785169674	0.1200026331
491	0.9785169674	0.1196800102
492	0.9785489362	0.1194931748
493	0.9786448426	0.1192233947
494	0.978900593	0.1190657943
495	0.978900593	0.118935726
496	0.978900593	0.1188457383
497	0.978900593	0.1187335647
498	0.978900593	0.118597925
499	0.9789485462	0.1184500988
500	0.9789325618	0.1182743324
501	0.9788846086	0.1181045804
502	0.9788686242	0.1179647431
503	0.9789964994	0.1174747374
504	0.9789964994	0.117244258
505	0.9796838286	0.1169824789
506	0.9796039066	0.1167655091
507	0.9795879222	0.1164153636
508	0.9796039066	0.1161919535
509	0.9796039066	0.1160537451
510	0.9796039066	0.1159505191
511	0.9796039066	0.1156926216
512	0.9796678442	0.1154817586
513	0.9796678442	0.1153105873
514	0.9797157974	0.1150252562
515	0.9799076102	0.1147369344
516	0.9801313918	0.1144423826
517	0.9801154074	0.114171112
518	0.9801154074	0.1140963278
519	0.9801313918	0.1138488167
520	0.9801313918	0.1136469839
521	0.9803551734	0.1133323659
522	0.980339189	0.1130925171
523	0.9805310017	0.1128281987
524	0.9808986429	0.1125599365
525	0.9808506897	0.1123591473
526	0.9808187209	0.1120006366
527	0.9809625805	0.1117127243
528	0.9810265181	0.1114663181
529	0.9807547833	0.1112943176
530	0.9808826585	0.1109893678
531	0.9811543933	0.1106850015
532	0.9811543933	0.1105440699
533	0.9812023465	0.1101923854
534	0.9811224245	0.1100942938
535	0.9811224245	0.1099354671
536	0.9811543933	0.1096366285
537	0.9811543933	0.1095382031
538	0.9810265181	0.1094439083
539	0.9810744713	0.109332121
540	0.9810584869	0.1091931222
541	0.9810584869	0.1091095936
542	0.9813621905	0.1089056196
543	0.9813621905	0.1088179389
544	0.9815220345	0.1085491824
545	0.9815220345	0.1084470988
546	0.9815380189	0.1083042234
547	0.9816179409	0.108139078
548	0.9819376289	0.1080404134
549	0.9819376289	0.1079374555
550	0.9818577069	0.107895421
551	0.9818577069	0.1078539766
552	0.9819376289	0.1076134065
553	0.9819376289	0.1075180215
554	0.9820175509	0.1072050896
555	0.9821933793	0.1068278642
556	0.9822093637	0.1067281649
557	0.9824011765	0.1063715918
558	0.9824011765	0.1062575005
559	0.9825929892	0.1058714363
560	0.982465114	0.1057033967
561	0.9823212545	0.1055250886
562	0.98310449	0.1050957262
563	0.9828966928	0.1049152137
564	0.9827688176	0.1047725996
565	0.98270488	0.1046303268
566	0.9826888956	0.1045059193
567	0.9827208644	0.1044370666
568	0.983264334	0.1042230121
569	0.9832323652	0.1041367777
570	0.9835360688	0.1036141154
571	0.9835360688	0.1034141644
572	0.9836319752	0.1031723352
573	0.983743866	0.1030911704
574	0.983743866	0.1029371769
575	0.9838717412	0.1028854511
576	0.983983632	0.1027922381
577	0.983983632	0.1026285449
578	0.983983632	0.1025526985
579	0.983983632	0.1024638094
580	0.983983632	0.102399847
581	0.9839996164	0.1023539783
582	0.9839996164	0.1022509866
583	0.9839996164	0.1021396723
584	0.9839996164	0.1020945511
585	0.983743866	0.1019423732
586	0.9836799284	0.1018087285
587	0.9836000064	0.1016343538
588	0.983743866	0.1015440772
589	0.984383242	0.1010927162
590	0.9842393824	0.1008665991
591	0.9842393824	0.1008342901
592	0.9843992264	0.1007765731
593	0.9843512732	0.1007251869
594	0.9842553668	0.1005855557
595	0.9844311952	0.1003368309
596	0.9843193044	0.100153614
597	0.9843193044	0.1000671005
598	0.9842553668	0.0999245088
599	0.9842553668	0.09984630503
600	0.9845750547	0.0997899477
601	0.9845750547	0.09973841243
602	0.9845750547	0.09970396308
603	0.9847348987	0.09939097169
604	0.9847668675	0.09915857958
605	0.9849267115	0.09896092019
606	0.9849746647	0.09883053923
607	0.9849746647	0.09861990504
608	0.9849746647	0.09841129372
609	0.9849746647	0.09806570045
610	0.9848947427	0.09779692857
611	0.9848947427	0.09744200939
612	0.9849267115	0.09725200391
613	0.9849267115	0.09702469687
614	0.9849107271	0.09688383733
615	0.9849107271	0.09682502286
616	0.9847508831	0.09665267732
617	0.9849267115	0.09647724887
618	0.9849267115	0.09638345193
619	0.9849267115	0.09631438244
620	0.9849267115	0.09612165045
621	0.9850545867	0.09588329342
622	0.9849426959	0.09572789943
623	0.9849426959	0.09560938358
624	0.9851345087	0.09532545937
625	0.9852783683	0.09515056275
626	0.9852783683	0.09505431991
627	0.9852943527	0.09494806839
628	0.9852783683	0.09487621422
629	0.9853103371	0.09484390975
630	0.9853263215	0.09472608043
631	0.9853263215	0.09463382945
632	0.9853742747	0.09454135942
633	0.9853742747	0.09443952378
634	0.9858857755	0.09403460153
635	0.9857579003	0.0939809267
636	0.9858697911	0.09391527525
637	0.9858697911	0.09382849721
638	0.9857419159	0.09369916022
639	0.9857419159	0.09361971123
640	0.9857259315	0.09352432837
641	0.9857259315	0.09342568141
642	0.9857898691	0.09328875227
643	0.9854382123	0.09320092643
644	0.9854382123	0.09308558746
645	0.9854382123	0.09302193273
646	0.9853742747	0.0927382105
647	0.9853582903	0.09262532838
648	0.9853582903	0.09252901978
649	0.9853423059	0.09236566809
650	0.9853423059	0.09220923745
651	0.9853423059	0.09202579568
652	0.9854222279	0.09194760083
653	0.9854222279	0.09190667581
654	0.9854541967	0.09187490381
655	0.9854541967	0.09172245167
656	0.9855181343	0.09159058589
657	0.9856619939	0.09136432257
658	0.9856300251	0.09108672724
659	0.9856140407	0.0910086015
660	0.9856939627	0.09083121005
661	0.9857099471	0.09071133718
662	0.9857419159	0.09057463965
663	0.9854222279	0.09043681183
664	0.9857419159	0.09015999791
665	0.9857259315	0.09005032142
666	0.9858378223	0.08981811863
667	0.9860616039	0.08959888566
668	0.9864292451	0.08936622001
669	0.9866530266	0.08928449636
670	0.9863333387	0.08909680434
671	0.986589089	0.08899073601
672	0.9865731046	0.08879782045
673	0.9867169642	0.08851112248
674	0.986908777	0.08833070275
675	0.986828855	0.08822416504
676	0.9872444494	0.0881584453
677	0.9869247614	0.08809615177
678	0.9869247614	0.08799620847
679	0.9869247614	0.08791966156
680	0.9869247614	0.08784833282
681	0.9869727146	0.08769480291
682	0.9873243714	0.08744159882
683	0.9873243714	0.08739598532
684	0.9873243714	0.08733652914
685	0.9868768082	0.08712670156
686	0.9865571203	0.08699533015
687	0.9868448394	0.08686663198
688	0.9868448394	0.08666674819
689	0.9868448394	0.0865843894
690	0.9869247614	0.08649706638
691	0.9871325586	0.08629270564
692	0.987148543	0.08618349097
693	0.9873243714	0.08594834517
694	0.9873243714	0.08576757641
695	0.9873243714	0.08571231435
696	0.9871325586	0.08556938205
697	0.9871325586	0.08542678414
698	0.9870846054	0.08531599913
699	0.9870846054	0.08519017881
700	0.9870846054	0.08514409603
701	0.987148543	0.08496974589
702	0.9871805118	0.08487234984
703	0.9873723246	0.0846491866
704	0.9876760282	0.08449638208
705	0.9876760282	0.0844395551
706	0.9880117006	0.08429593646
707	0.9880117006	0.08424037471
708	0.9880436694	0.08415731058
709	0.9880756382	0.08387811647
710	0.9880756382	0.08376757908
711	0.9880756382	0.08360687784
712	0.988107607	0.08356054614
713	0.988107607	0.08337172149
714	0.988267451	0.08305966102
715	0.988267451	0.08299549724
716	0.988267451	0.08284760446
717	0.988267451	0.08277311868
718	0.9883633574	0.08257248278
719	0.9885232014	0.08239869533
720	0.9885232014	0.08234683185
721	0.9883953262	0.08222144979
722	0.9881715446	0.08217968105
723	0.9881715446	0.08200456403
724	0.9881555602	0.08184289291
725	0.9881715446	0.08163018229
726	0.9882994198	0.08152834665
727	0.9882994198	0.08148517404
728	0.9882994198	0.08132717643
729	0.9884432794	0.08127226568
730	0.9882994198	0.08121013471
731	0.9882994198	0.08115534546
732	0.9882354822	0.08108023861
733	0.988347373	0.08099098053
734	0.988347373	0.08092506604
735	0.988347373	0.08088630552
736	0.988347373	0.08083758414
737	0.988107607	0.08072571748
738	0.9882834354	0.08059766673
739	0.9884912326	0.08049220094
740	0.9884912326	0.08042802128
741	0.988507217	0.08035767487
742	0.9883633574	0.08025902913
743	0.9883793418	0.08007136396
744	0.9880436694	0.0799322245
745	0.9880596538	0.07980940511
746	0.9882834354	0.07970519866
747	0.9880756382	0.0796064599
748	0.988027685	0.07956077758
749	0.9882514666	0.07947083161
750	0.9882514666	0.07943541328
751	0.9882514666	0.07938512383
752	0.9882514666	0.07928558814
753	0.9882514666	0.07909831881
754	0.9886031234	0.0789162397
755	0.9886670609	0.07882702865
756	0.9886350922	0.07873763919
757	0.9886350922	0.07870946244
758	0.9886350922	0.07866765674
759	0.9886350922	0.07864768168
760	0.9884752482	0.07858602317
761	0.9884752482	0.07856195216
762	0.9886990297	0.07828177935
763	0.9887309985	0.07821516464
764	0.9888748581	0.07807449405
765	0.9888428893	0.0778951298
766	0.9888428893	0.07782509519
767	0.9888428893	0.07766094742
768	0.9888428893	0.0776023095
769	0.9889707645	0.07740916854
770	0.9891146241	0.07725484759
771	0.9890986397	0.0771431618
772	0.9894023433	0.07691757552
773	0.9894023433	0.07679174516
774	0.9894023433	0.07665316324
775	0.9896101405	0.07651537702
776	0.9896101405	0.07646901215
777	0.9895142341	0.07636137406
778	0.9895302185	0.0762225364
779	0.9895142341	0.0759942163
780	0.9895142341	0.07591232551
781	0.9895142341	0.07584737355
782	0.9895142341	0.07576228575
783	0.9895302185	0.07567084319
784	0.9895302185	0.07562926164
785	0.9895142341	0.07558672276
786	0.9895142341	0.07552965589
787	0.9895142341	0.07548280557
788	0.9895142341	0.07540181455
789	0.9895142341	0.07517856634
790	0.9895142341	0.07511610111
791	0.9895142341	0.07505222258
792	0.9895142341	0.07490548985
793	0.9895142341	0.07473967575
794	0.9896261249	0.07463245931
795	0.9896261249	0.0746048032
796	0.9896261249	0.07451355009
797	0.9901056569	0.07431717682
798	0.9901216413	0.07424597188
799	0.9901216413	0.07422579268
800	0.9898499065	0.07418501381
801	0.9898499065	0.07405881329
802	0.9898499065	0.07393560951
803	0.9898499065	0.07380295043
804	0.9898339221	0.07369247937
805	0.9900736881	0.07343953532
806	0.9900736881	0.07325512895
807	0.9900736881	0.07311148996
808	0.9900736881	0.07295878753
809	0.9900736881	0.0728900535
810	0.9897380157	0.07278935552
811	0.9898818753	0.07259405633
812	0.9898818753	0.07252577341
813	0.9898818753	0.07241277068
814	0.9898818753	0.07233618687
815	0.9898818753	0.07225542205
816	0.9899937661	0.07205851549
817	0.9902814853	0.07196589354
818	0.9902974697	0.07189106275
819	0.9903134541	0.071836819
820	0.9903134541	0.07179305735
821	0.9903134541	0.07175601614
822	0.9903134541	0.07171023772
823	0.9903134541	0.07167640124
824	0.9903134541	0.07164420205
825	0.9903454229	0.07163036113
826	0.9903454229	0.07159604672
827	0.9905372357	0.07142737674
828	0.9905372357	0.0712879108
829	0.9903773917	0.07117773191
830	0.9903773917	0.07114053799
831	0.9902814853	0.07097458201
832	0.9902814853	0.07073987735
833	0.9902814853	0.07069522404
834	0.9905052669	0.0705410014
835	0.9908089704	0.07040002656
836	0.9908089704	0.07035860542
837	0.9908089704	0.07022831818
838	0.9906491265	0.07019186631
839	0.9908409392	0.07003627205
840	0.9909208612	0.06992918799
841	0.9908409392	0.06985451288
842	0.9908569236	0.06958472584
843	0.9908409392	0.06954449382
844	0.9909368456	0.06930893514
845	0.9909368456	0.06923903283
846	0.9910966896	0.06906496172
847	0.9910966896	0.06902634926
848	0.9909368456	0.06886068655
849	0.9908888924	0.06882880353
850	0.9908888924	0.06876300608
851	0.9908888924	0.0687241974
852	0.9908888924	0.06870322041
853	0.9911446428	0.0685604016
854	0.991672128	0.06833592724
855	0.9916881124	0.06820243739
856	0.9916881124	0.06818105101
857	0.9916561436	0.06796168215
858	0.9916561436	0.06785510769
859	0.991911894	0.0676165034
860	0.9919278784	0.06752976561
861	0.9919278784	0.06729835125
862	0.9919278784	0.0672239903
863	0.9919278784	0.06711282635
864	0.9919278784	0.06705973681
865	0.991592206	0.06693331562
866	0.9918000032	0.06676248831
867	0.9918000032	0.06662709153
868	0.9918000032	0.06650667545
869	0.9918000032	0.06647054393
870	0.991831972	0.06639105851
871	0.991831972	0.0663508201
872	0.991831972	0.0662653944
873	0.9920078004	0.0661325103
874	0.9920078004	0.066083538
875	0.9920078004	0.06598905441
876	0.9920078004	0.06592834828
877	0.9920078004	0.06589052978
878	0.9921037068	0.06577825951
879	0.991991816	0.06571570387
880	0.99255127	0.06552625717
881	0.9924873324	0.06535053307
882	0.9926951296	0.06529345178
